championship_name,event__name,round_name,rank,bib,nme,noc,total
2022 Shotgun World Championship,Trap Women Junior,Qualification,9,1509,LITTAME Sofia,ITA,105
2022 Shotgun World Championship,Trap Women Junior,Qualification,10,1511,PATERA Marika,ITA,105
2022 Shotgun World Championship,Trap Women Junior,Qualification,12,1216,MATEJKOVA Martina,CZE,104
2022 Shotgun World Championship,Trap Women Junior,Qualification,13,1354,PURSER Madeleine Louise,GBR,103
2022 Shotgun World Championship,Trap Women Junior,Qualification,14,1467,TRIPATHI Bhavya,IND,103
2022 Shotgun World Championship,Trap Women Junior,Qualification,15,1988,KRIEGER Sydney Marie,USA,102
2022 Shotgun World Championship,Trap Women Junior,Qualification,16,1027,BRETAG Molly Ruth,AUS,102
2022 Shotgun World Championship,Trap Women Junior,Qualification,17,1508,LENTICCHIA Giorgia,ITA,101
2022 Shotgun World Championship,Trap Women Junior,Qualification,18,1035,PISTONE Georgia Renee,AUS,100
2022 Shotgun World Championship,Trap Women Junior,Qualification,19,1452,HARIS Sabeera Haris,IND,100
2022 Shotgun World Championship,Trap Women Junior,Qualification,20,1402,KOUNADINI Angeliki,GRE,100
2022 Shotgun World Championship,Trap Women Junior,Qualification,21,1214,KUCEROVA Lea,CZE,99
2022 Shotgun World Championship,Trap Women Junior,Qualification,22,1461,RAJAK Preeti,IND,98
2022 Shotgun World Championship,Trap Women Junior,Qualification,23,1998,STERMER Chantry,USA,98
2022 Shotgun World Championship,Trap Women Junior,Qualification,24,1161,ZHAO Chenyang,CHN,97
2022 Shotgun World Championship,Trap Women Junior,Qualification,25,1553,PRILEPINA Anastassiya,KAZ,96
2022 Shotgun World Championship,Trap Women Junior,Qualification,26,1352,LUMSDEN Hollie Annie,GBR,95
2022 Shotgun World Championship,Trap Women Junior,Qualification,27,1268,PONTES VILLARRUBIA Noelia,ESP,94
2022 Shotgun World Championship,Trap Women Junior,Qualification,28,1885,KORTISOVA Emma,SVK,94
2022 Shotgun World Championship,Trap Women Junior,Qualification,29,1726,FOSS Natalie,NZL,93
2022 Shotgun World Championship,Trap Women Junior,Qualification,30,1844,TOPOLOVEC Tea,SLO,90
2022 Shotgun World Championship,Trap Women Junior,Qualification,31,1434,NYITRAI Anna,HUN,87
2022 Shotgun World Championship,Trap Women,Qualification,32,1466,TRIPATHI Aadya,IND,76
2022 Shotgun World Championship,Trap Mixed Team Junior,Gold Medal Match,1,,BARLETTA Gianmarco,,7()
2022 Shotgun World Championship,Trap Mixed Team Junior,Gold Medal Match,1,,PATERA Marika,,7()
2022 Shotgun World Championship,Trap Mixed Team Junior,Gold Medal Match,2,,IEZZI Emanuele,,4()
2022 Shotgun World Championship,Trap Mixed Team Junior,Gold Medal Match,2,,LITTAME Sofia,,4()
2022 Shotgun World Championship,Trap Mixed Team Junior,Gold Medal Match,2,,story EEE,,4()
2022 Shotgun World Championship,Trap Women,Qualification,1,1888,REHAK STEFECEKOVA Zuzana,SVK,122
2022 Shotgun World Championship,Trap Women,Qualification,2,1153,WANG Xiaojing,CHN,119+2
2022 Shotgun World Championship,Trap Women,Qualification,3,1313,CORMENIER Carole,FRA,119+1
2022 Shotgun World Championship,Trap Women,Qualification,4,1038,SKINNER Catherine,AUS,118+3
2022 Shotgun World Championship,Trap Women,Qualification,5,1782,COELHO DE BARROS Maria Ines,POR,118+2
2022 Shotgun World Championship,Trap Women,Qualification,6,1259,GALVEZ Fatima,ESP,117+1
2022 Shotgun World Championship,Trap Women,Qualification,7,1036,SCANLAN Laetisha,AUS,117+0
2022 Shotgun World Championship,Trap Women,Qualification,8,1541,DMITRIYENKO Mariya,KAZ,116+5
2022 Shotgun World Championship,Trap Women,Qualification,9,1385,MURCHE Kathrin,GER,116+4
2022 Shotgun World Championship,Trap Women,Qualification,10,1623,BASSIL Ray,LBN,116+1
2022 Shotgun World Championship,Trap Women,Qualification,12,1925,LIU Wan-Yu,TPE,115
2022 Shotgun World Championship,Trap Women,Qualification,14,1996,SKINNER Aeriel Alease,USA,114
2022 Shotgun World Championship,Trap Women,Qualification,15,1514,ROSSI Jessica,ITA,114
2022 Shotgun World Championship,Trap Women,Qualification,16,1286,ANTIKAINEN Noora,FIN,114
2022 Shotgun World Championship,Trap Women,Qualification,17,1355,ROBERTS Georgina Tamsin,GBR,114
2022 Shotgun World Championship,Trap Women,Qualification,18,1156,WU Cuicui,CHN,114
2022 Shotgun World Championship,Trap Women,Qualification,19,1505,GRASSIA Giulia,ITA,114
2022 Shotgun World Championship,Trap Women,Qualification,20,1302,WVEROMAA Mopsi,FIN,113
2022 Shotgun World Championship,Trap Women,Qualification,21,1890,SPOTAKOVA Jana,SVK,113
2022 Shotgun World Championship,Trap Women,Qualification,22,1591,ALHAWAL Sarah,KUW,113
2022 Shotgun World Championship,Trap Women,Qualification,23,1853,PERILLI Alessandra,SMR,112
2022 Shotgun World Championship,Trap Women,Qualification,24,1154,WANG Xinyi,CHN,112
2022 Shotgun World Championship,Trap Women,Qualification,25,1294,MAKELA-NUMMELA Satu,FIN,112
2022 Shotgun World Championship,Trap Women,Qualification,26,1783,RODRIGUES Ana Rita,POR,112
2022 Shotgun World Championship,Trap Women,Qualification,27,1794,CAMPOS-MARTYN Augusta Rose,PUR,112
2022 Shotgun World Championship,Trap Women,Qualification,28,1973,OKHOTSKA Olena,UKR,111
2022 Shotgun World Championship,Trap Women,Qualification,29,1460,NEERU Neru,IND,111
2022 Shotgun World Championship,Trap Women,Qualification,30,1241,ASHMAWY Maggy,EGY,111
2022 Shotgun World Championship,Trap Women,Qualification,31,1264,MOLNE MAGRINA Mar,ESP,111
2022 Shotgun World Championship,Trap Women,Qualification,32,2001,TOZIER Rachel Leighanne,USA,111
2022 Shotgun World Championship,Trap Women,Qualification,33,1592,ALHAWAL Shahad,KUW,111
2022 Shotgun World Championship,Trap Women,Qualification,34,1652,MARIRHI Yasmine,MAR,111
2022 Shotgun World Championship,Trap Women,Qualification,35,1464,SINGH Shreyasi,IND,110
2022 Shotgun World Championship,Trap Women,Qualification,36,1417,RUANO OLIVA Adriana,GUA,110
2022 Shotgun World Championship,Trap Women,Qualification,37,1571,LEE BoNa,KOR,110
2022 Shotgun World Championship,Trap Women,Qualification,38,1477,GORMALLY Aoife,IRL,110
2022 Shotgun World Championship,Trap Women,Qualification,39,1071,JAMALOVA Aydan,AZE,110
2022 Shotgun World Championship,Trap Women,Qualification,40,1670,RAMIREZ CABALLERO Alejandra,MEX,110
2022 Shotgun World Championship,Trap Women,Qualification,41,1375,BINDRICH Sarah,GER,110
2022 Shotgun World Championship,Trap Women,Qualification,42,1418,SOTO ABRIL Ana Waleska,GUA,109
2022 Shotgun World Championship,Trap Women,Qualification,43,1767,BERNAL Sandra,POL,109
2022 Shotgun World Championship,Trap Women,Qualification,44,1345,HEGARTY Kirsty,GBR,109
2022 Shotgun World Championship,Trap Women,Qualification,45,1506,IEZZI Alessia,ITA,109
2022 Shotgun World Championship,Trap Women,Qualification,46,1980,BROWNING Kayle,USA,109
2022 Shotgun World Championship,Trap Women,Qualification,47,1064,EYVAZOVA Ulviyya,AZE,108
2022 Shotgun World Championship,Trap Women,Qualification,48,1318,RECASENS Loemy,FRA,108
2022 Shotgun World Championship,Trap Women,Qualification,49,1266,MUNOZ DELEON MORAL Francisca,ESP,108
2022 Shotgun World Championship,Trap Women,Qualification,50,1554,RYSBEKOVA Sarsenkul,KAZ,107
2022 Shotgun World Championship,Trap Women,Qualification,51,1941,KAYA Rumeysa Pelin,TUR,107
2022 Shotgun World Championship,Trap Women,Qualification,52,1946,SARITURK TEMIZDEMIR Safiye,TUR,107
2022 Shotgun World Championship,Trap Women,Qualification,53,1694,GALEA Mikaela,MLT,107
2022 Shotgun World Championship,Trap Women,Qualification,54,1542,DOSMAGAMBETOVA Aizhan,KAZ,106
2022 Shotgun World Championship,Trap Women,Qualification,55,1192,KONSTANTINIDOU Georgia,CYP,106
2022 Shotgun World Championship,Trap Women,Qualification,56,1818,SAIZU Diana,ROU,105
2022 Shotgun World Championship,Trap Women,Qualification,57,1729,KWEK SuArn,NZL,104
2022 Shotgun World Championship,Trap Women,Qualification,58,1840,MACEK Jasmina,SLO,103
2022 Shotgun World Championship,Trap Women,Qualification,59,1277,POPP Aili,EST,103
2022 Shotgun World Championship,Trap Women,Qualification,60,1098,CURY Camilla Alexandra,BRA,103
2022 Shotgun World Championship,Trap Women,Qualification,61,1454,KEER Manisha,IND,102
2022 Shotgun World Championship,Trap Women,Qualification,62,1109,ALI Selin,BUL,100
2022 Shotgun World Championship,Trap Women,Qualification,63,1588,ABDULMALIK Hajar,KUW,99
2022 Shotgun World Championship,Trap Women,Qualification,64,1439,TOEMOER-TONES Petra Anna,HUN,98
2022 Shotgun World Championship,Trap Women,Qualification,65,1431,JONA Bemadett,HUN,98
2022 Shotgun World Championship,Trap Women,Qualification,66,1063,BABAYEVA Aydan,AZE,96
2022 Shotgun World Championship,Trap Women,Qualification,67,1181,ZRINSKI Renata,CRO,95
2022 Shotgun World Championship,Trap Women,Qualification,68,1792,ACEVEDO RIVERA Ariadna Gabriela,PUR,94
2022 Shotgun World Championship,Trap Women,Qualification,69,1855,TONINI Martina,SMR,93
2022 Shotgun World Championship,Trap Women,Qualification,70,1733,YANG Pei,NZL,93
2022 Shotgun World Championship,Trap Women,Qualification,71,1169,BANKO Natali,CRO,93
2022 Shotgun World Championship,Trap Women,Qualification,72,1917,SRESTHAPORN Thitithan,THA,90
2022 Shotgun World Championship,Trap Women,Qualification,73,1191,IERIDES Andi,CYP,90
2022 Shotgun World Championship,Trap Women,Qualification,74,1081,PECHEUR Elise,BEL,89
2022 Shotgun World Championship,Trap Women,Qualification,75,1122,BODDEZ Lindsay,CAN,82
2022 Shotgun World Championship,Trap Women,Qualification,76,1193,KOUKKOULLI Annita,CYP,76
2022 Shotgun World Championship,Trap Women,Qualification,77,1046,EXL Michaela,AUT,76
2022 Shotgun World Championship,Trap Women,Qualification,78,1178,SEDMAK Una,CRO,65
2022 Shotgun World Championship,Trap Women,Qualification,79,1039,SMITH Penny,AUS,DNF
2022 Shotgun World Championship,Trap Mixed Team,Bronze Medal Match 2,1,,MACEK Bostjan,,6()
2022 Shotgun World Championship,Trap Mixed Team,Bronze Medal Match 2,1,,MACEK Jasmina,,6()
2022 Shotgun World Championship,Trap Mixed Team,Bronze Medal Match 2,2,,YU Haicheng,,2()
2022 Shotgun World Championship,Trap Mixed Team,Bronze Medal Match 2,2,,WANG Xiaojing,,2()
2022 Shotgun World Championship,Trap Men,Qualification,1,1505,GRASSIA Giulia,ITA 2,144+4
2022 Shotgun World Championship,Trap Men,Qualification,2,1343,HALL Lucy Charlotte,GBR 2,144+2
2022 Shotgun World Championship,Trap Men,Qualification,2,1342,HALES Nathan,GBR 2,144+2
2022 Shotgun World Championship,Trap Men,Qualification,3,1158,YU Haicheng,CHN 2,144+1
2022 Shotgun World Championship,Trap Men,Qualification,4,1109,ALI Selin,BUL,143
2022 Shotgun World Championship,Trap Men,Qualification,4,1115,KIRILOV Marin,BUL,143
2022 Shotgun World Championship,Trap Men,Qualification,5,1036,SCANLAN Laetisha,AUS 1,142+4
2022 Shotgun World Championship,Trap Men,Qualification,5,1040,WILLETT James,AUS 1,142+4
2022 Shotgun World Championship,Trap Men,Qualification,6,1840,MACEK Jasmina,SLO,142+2
2022 Shotgun World Championship,Trap Men,Qualification,6,1839,MACEK Bostjan,SLO,142+2
2022 Shotgun World Championship,Trap Men,Qualification,7,1890,SPOTAKOVA Jana,SVK 2,141
2022 Shotgun World Championship,Trap Men,Qualification,7,1886,KOVACOCY Maran,SVK 2,141
2022 Shotgun World Championship,Trap Men,Qualification,8,1941,KAYA Rumeysa Pelin,TUR 2,141
2022 Shotgun World Championship,Trap Men,Qualification,8,1949,TUNCER N Tolga,TUR 2,141
2022 Shotgun World Championship,Trap Men,Qualification,9,1385,MURCHE Kathrin,GER 1,141
2022 Shotgun World Championship,Trap Men,Qualification,10,1925,LIU Wan-Yu,TPE,141
2022 Shotgun World Championship,Trap Men,Qualification,10,1926,YANG Kun-Pi,TPE,141
2022 Shotgun World Championship,Trap Men,Qualification,11,1259,GALVEZ Fatima,ESP 1,141
2022 Shotgun World Championship,Trap Men,Qualification,11,1257,FERNANDEZ Alberto,ESP 1,141
2022 Shotgun World Championship,Trap Men,Qualification,12,2001,TOZIER Rachel Leighanne,USA 1,141
2022 Shotgun World Championship,Trap Men,Qualification,12,1986,HINTON William,USA 1,141
2022 Shotgun World Championship,Trap Men,Qualification,13,1286,ANTIKAINEN Noora,FIN 1,140
2022 Shotgun World Championship,Trap Men,Qualification,13,1290,LAAKSO Jukka,FIN 1,140
2022 Shotgun World Championship,Trap Men,Qualification,14,1387,QUOOSS Katrin,GER 2,140
2022 Shotgun World Championship,Trap Men,Qualification,14,1386,PIGORSCH Paul,GER 2,140
2022 Shotgun World Championship,Trap Men,Qualification,15,1464,SINGH Shreyasi,IND 1,140
2022 Shotgun World Championship,Trap Men,Qualification,16,1315,DESERT Antonin,FRA 1,140
2022 Shotgun World Championship,Trap Men,Qualification,17,1514,ROSSI Jessica,ITA 1,140
2022 Shotgun World Championship,Trap Men,Qualification,17,1503,FERRARI Lorenzo,ITA 1,140
2022 Shotgun World Championship,Trap Men,Qualification,18,1418,SOTOABRIL Ana Waleska,GUA 1,140
2022 Shotgun World Championship,Trap Men,Qualification,18,1415,BROL CARDENAS Jean Pierre,GUA 1,140
2022 Shotgun World Championship,Trap Men,Qualification,19,1996,SKINNER Aerel Alease,USA 2,139
2022 Shotgun World Championship,Trap Men,Qualification,19,1991,MEIN Derrick Scott,USA 2,139
2022 Shotgun World Championship,Trap Men,Qualification,20,1888,REHAK STEFECEKOVA Zuzana,SVK 1,139
2022 Shotgun World Championship,Trap Men,Qualification,21,1946,SARITURK TEMIZDEMIR Safiye,TUR 1,139
2022 Shotgun World Championship,Trap Men,Qualification,21,1950,TUZUN Oguzhan,TUR 1,139
2022 Shotgun World Championship,Trap Women,Qualification,83,1415,BROL CARDENAS Jean Pierre,GUA,113
2022 Shotgun World Championship,Trap Women,Qualification,84,1649,BOUAIN Abdelmounaim,MAR,113
2022 Shotgun World Championship,Trap Women,Qualification,85,1732,WISEMAN Nicholas Mark James,NZL,112
2022 Shotgun World Championship,Trap Women,Qualification,86,1478,WARD Michael,IRL,112
2022 Shotgun World Championship,Trap Women,Qualification,87,1703,STANISIC Ivo,MNE,112
2022 Shotgun World Championship,Trap Women,Qualification,88,1813,CRISTEA Eugen-Alexandru,ROU,112
2022 Shotgun World Championship,Trap Women,Qualification,89,1413,BROL Enrique,GUA,112
2022 Shotgun World Championship,Trap Women,Qualification,90,1383,LOEW Andreas,GER,112
2022 Shotgun World Championship,Trap Women,Qualification,91,1339,COWARD-HOLLEY Matthew John,GBR,112
2022 Shotgun World Championship,Trap Women,Qualification,92,1701,MARKOVIC Jovica,MNE,112
2022 Shotgun World Championship,Trap Women,Qualification,93,1742,NADEEM Muhammad Farrukh,PAK,112
2022 Shotgun World Championship,Trap Women,Qualification,94,1817,MORAR Trofim,ROU,111
2022 Shotgun World Championship,Trap Women,Qualification,95,1428,HEGYI Norbert,HUN,1114
2022 Shotgun World Championship,Trap Women,Qualification,96,1056,SOLYOM Laszlo,AUT,111
2022 Shotgun World Championship,Trap Women,Qualification,97,1543,KHASSYANOV Victor,KAZ,111
2022 Shotgun World Championship,Trap Women,Qualification,98,2009,MARTINEZ Leonel,VEN,111
2022 Shotgun World Championship,Trap Women,Qualification,99,1298,RUUTANA Teemu Antero,FIN,111
2022 Shotgun World Championship,Trap Women,Qualification,100,1693,GALEA James,MLT,111
2022 Shotgun World Championship,Trap Women,Qualification,101,1432,MOLDOVAN Marcell,HUN,110
2022 Shotgun World Championship,Trap Women,Qualification,102,1540,CHIKULAYEV Artyom,KAZ,110
2022 Shotgun World Championship,Trap Women,Qualification,104,1377,EIDEKORN Steve,GER,110
2022 Shotgun World Championship,Trap Women,Qualification,105,1916,SRESTHAPORN Savate,THA,110
2022 Shotgun World Championship,Trap Women,Qualification,106,1719,UNNELAND Espen,NOR,110
2022 Shotgun World Championship,Trap Women,Qualification,107,1865,TAKAC Stevan,SRB,109
2022 Shotgun World Championship,Trap Women,Qualification,108,1521,ALTRABEISHIAhmad Zuhier Abdulrahk,JOR,109
2022 Shotgun World Championship,Trap Women,Qualification,109,1825,BORNMAN Neels,RSA,109
2022 Shotgun World Championship,Trap Women,Qualification,110,1032,GRICE Thomas Derek,AUS,109
2022 Shotgun World Championship,Trap Women,Qualification,112,1565,AHN Daemyeong,KOR,108
2022 Shotgun World Championship,Trap Women,Qualification,113,1800,ABUSHARIB Saeed,QAT,108
2022 Shotgun World Championship,Trap Women,Qualification,115,1845,VATOVEC Denis,SLO,107
2022 Shotgun World Championship,Trap Women,Qualification,116,1861,BARETTA Victor,SRB,107
2022 Shotgun World Championship,Trap Women,Qualification,118,1425,BELCSIK Zsolt,HUN,107
2022 Shotgun World Championship,Trap Women,Qualification,119,1453,KAPOOR Vivaan,IND,107
2022 Shotgun World Championship,Trap Women,Qualification,120,1826,STEYN Willem Jacobus Petrus,RSA,107
2022 Shotgun World Championship,Trap Women,Qualification,122,1864,SOTRA Nikola,SRB,107
2022 Shotgun World Championship,Trap Women,Qualification,123,1083,TILMANT Jean-Marc Alain M,BEL,106
2022 Shotgun World Championship,Trap Women,Qualification,124,1702,MRKAJIC Dragan,MNE,106
2022 Shotgun World Championship,Trap Women,Qualification,125,1102,RIBEIRO NETO Teofilo,BRA,106
2022 Shotgun World Championship,Trap Women,Qualification,126,1053,ROSENAUER Jens,AUT,106
2022 Shotgun World Championship,Trap Women,Qualification,127,1872,MICHAUX Michael,SUI,106
2022 Shotgun World Championship,Trap Women,Qualification,128,1873,ZULJI Salen,SUI,106
2022 Shotgun World Championship,Trap Women,Qualification,129,1578,ALDAJANI Faisal Saud,KSA,106
2022 Shotgun World Championship,Trap Women,Qualification,130,1642,ZACCAGNINI Frank,LUX,105
2022 Shotgun World Championship,Trap Women,Qualification,131,1116,STAYKOV Dian,BUL,104
2022 Shotgun World Championship,Trap Women,Qualification,132,1068,HUSEYINLIAli,AZE,104
2022 Shotgun World Championship,Trap Women,Qualification,134,1630,BLASKEVICIUS Donatas,LTU,102
2022 Shotgun World Championship,Trap Women,Qualification,135,1660,LESCHEVICIUS Romutis,MDA,102
2022 Shotgun World Championship,Trap Women,Qualification,136,1659,BODEAN Andrei,MDA,101
2022 Shotgun World Championship,Trap Women,Qualification,138,1679,ATANASOVSKI Ivan,MKD,101
2022 Shotgun World Championship,Trap Women,Qualification,139,1065,GULIYEV Alimirza,AZE,101
2022 Shotgun World Championship,Trap Women,Qualification,140,1633,ZARECKIJ Aleksej,LTU,100
2022 Shotgun World Championship,Trap Women,Qualification,141,1126,ZEVLEVER Vadim,CAN,100
2022 Shotgun World Championship,Trap Women,Qualification,142,1089,MILOSEVIC Sladan,BIH,98
2022 Shotgun World Championship,Trap Women,Qualification,144,1091,STJEPANOVIC Miladin,BIH,97
2022 Shotgun World Championship,Trap Women,Qualification,145,1743,QURESHI Fakhar-UlI-lslam,PAK,97
2022 Shotgun World Championship,Trap Women,Qualification,146,1524,QUSOUS Aiman TI,JOR,97
2022 Shotgun World Championship,Trap Women,Qualification,148,1331,KLETTHEYGGJ Johnhard,FRO,94
2022 Shotgun World Championship,Trap Women,Qualification,149,1073,MEHDIZADE Sabir,AZE,93
2022 Shotgun World Championship,Trap Women,Qualification,150,1330,JOHANNESEN Alex,FRO,93
2022 Shotgun World Championship,Trap Women,Qualification,151,1090,SIMIC Mladen,BIH,88
2022 Shotgun World Championship,Trap Women,Qualification,152,1661,SCACODUB Anatoli,MDA,86
2022 Shotgun World Championship,Trap Women,Qualification,154,1476,BYRNE Wayne William B C rn iG FG ge S Fin oom = ia Sy SIUS,IRL,DNF
2022 Shotgun World Championship,Trap Women,Medal Match,1,1313,CORMENIER Carole,FRA,31
2022 Shotgun World Championship,Trap Women,Medal Match,2,1259,GALVEZ Fatima,ESP,29
2022 Shotgun World Championship,Trap Women,Medal Match,3,1888,REHAK STEFECEKOVA Zuzana,SVK,20
2022 Shotgun World Championship,Trap Women,Medal Match,4,1038,SKINNER Catherine Aistory,AUS,10
2022 Shotgun World Championship,Trap Men,Medal Match,1,1991,MEIN Derrick Scott,USA,33
2022 Shotgun World Championship,Trap Men,Medal Match,2,1342,HALES Nathan,GBR,31
2022 Shotgun World Championship,Trap Men,Medal Match,3,1926,YANG Kun-Pi,TPE,23
2022 Shotgun World Championship,Trap Men,Medal Match,4,1458,MENDIRATTA Bhowneesh,IND,13
2022 Shotgun World Championship,Trap Men,Ranking Match 1,1,1342,HALES Nathan,GBR,22
2022 Shotgun World Championship,Trap Men,Ranking Match 1,2,1926,YANG Kun-Pi,TPE,1
2022 Shotgun World Championship,Trap Men,Ranking Match 1,3,1312,BOURGUE Clement,FRA,0
2022 Shotgun World Championship,Trap Men,Ranking Match 1,4,1751,DE SOUZA FERREIRA Alessandro Teed RE,PER,12
2022 Shotgun World Championship,Trap Men,Ranking Match 2,1,1458,MENDIRATTA Bhowneesh,IND,24
2022 Shotgun World Championship,Trap Men,Ranking Match 2,2,1991,MEIN Derrick Scott,USA,5
2022 Shotgun World Championship,Trap Men,Ranking Match 2,3,1802,AL-ATHBA Rashid Hamad SA,QAT,4
2022 Shotgun World Championship,Trap Men,Ranking Match 2,4,1344,HEADING Aaron een RE Fistory,GBR,11
