championship_name,event__name,round_name,rank,bib,nme,noc,total
2023 Shotgun World Championship,Trap Women,Qualification,1,2444,PERILLI Alessandra,SMR,122
2023 Shotgun World Championship,Trap Women,Qualification,2,1604,MURCHE Kathrin,GER,121
2023 Shotgun World Championship,Trap Women,Qualification,3,1720,KUMARI Rajeshwari,IND,120
2023 Shotgun World Championship,Trap Women,Qualification,4,1836,ROSSI Jessica,ITA,119+5
2023 Shotgun World Championship,Trap Women,Qualification,5,1274,WU Cuicui,CHN,119+4
2023 Shotgun World Championship,Trap Women,Qualification,6,2580,LIN Yi Chun,TPE,119+3
2023 Shotgun World Championship,Trap Women,Qualification,7,1058,SMITH Penny,AUS,119+1
2023 Shotgun World Championship,Trap Women,Qualification,8,1840,STANCO Silvana,ITA,119+0
2023 Shotgun World Championship,Trap Women,Qualification,9,2343,COELHO DE BARROS Maria Ines,POR,118
2023 Shotgun World Championship,Trap Women,Qualification,10,1056,SCANLAN Laetisha,AUS,117
2023 Shotgun World Championship,Trap Women,Qualification,11,1485,ANTIKAINEN Noora,FIN,117
2023 Shotgun World Championship,Trap Women,Qualification,12,1057,SKINNER Catherine,AUS,25
2023 Shotgun World Championship,Trap Women,Qualification,13,2618,TEMIZDEMIR Safiye,TUR,24
2023 Shotgun World Championship,Trap Women,Qualification,14,1901,DMITRIYENKO Mariya,KAZ,117
2023 Shotgun World Championship,Trap Women,Qualification,15,1444,GALVEZ Fatima,ESP,117
2023 Shotgun World Championship,Trap Women,Qualification,16,1222,BODDEZ Lindsay,CAN,117
2023 Shotgun World Championship,Trap Women,Qualification,17,2499,REHAK STEFECEKOVA Zuzana,SVK,116
2023 Shotgun World Championship,Trap Women,Qualification,18,1504,VEROMAA Mopsi,FIN,116
2023 Shotgun World Championship,Trap Women,Qualification,19,1831,PALMITESSA Maria Lucia,ITA,116
2023 Shotgun World Championship,Trap Women,Qualification,20,1451,MOLNE MAGRINA Mar,ESP,116
2023 Shotgun World Championship,Trap Women,Qualification,21,1094,ALASKAROVA Rena,AZE,115
2023 Shotgun World Championship,Trap Women,Qualification,22,2583,LIU Wan-Yu,TPE,115
2023 Shotgun World Championship,Trap Women,Qualification,23,1717,KEER Manisha,IND,115
2023 Shotgun World Championship,Trap Women,Qualification,24,1261,LI Qingnian,CHN,115
2023 Shotgun World Championship,Trap Women,Qualification,25,1965,KANG Geeeun,KOR,115
2023 Shotgun World Championship,Trap Women,Qualification,26,1282,ZHANG Xinqiu,CHN,115
2023 Shotgun World Championship,Trap Women,Qualification,27,2018,ALHAWAL Sarah,KUW,115
2023 Shotgun World Championship,Trap Women,Qualification,28,1520,CORMENIER Carole,FRA,114
2023 Shotgun World Championship,Trap Women,Qualification,29,2240,KWEK Su Arn,NZL,114
2023 Shotgun World Championship,Trap Women,Qualification,30,2500,SPOTAKOVA Jana,SVK,114
2023 Shotgun World Championship,Trap Women,Qualification,31,2346,RODRIGUES Ana Rita,POR,113
2023 Shotgun World Championship,Trap Women,Qualification,32,1496,MAKELA-NUMMELA Satu,FIN,113
2023 Shotgun World Championship,Trap Women,Qualification,33,1647,RUANO OLIVA Adriana,GUA,113
2023 Shotgun World Championship,Trap Women,Qualification,34,1552,HEGARTY Kirsty,GBR,113
2023 Shotgun World Championship,Trap Women,Qualification,35,2169,GALEA Mikaela,MLT,113
2023 Shotgun World Championship,Trap Women,Qualification,36,1558,ROBERTS Georgina Tamsin,GBR,113
2023 Shotgun World Championship,Trap Women,Qualification,37,2678,GOUGH Alicia Kathleen,USA,112
2023 Shotgun World Championship,Trap Women,Qualification,38,1616,VALDORF Bettina,GER,112
2023 Shotgun World Championship,Trap Women,Qualification,39,1976,LEE Bo Na,KOR,112
2023 Shotgun World Championship,Trap Women,Qualification,40,1107,JAMALOVA Aydan,AZE,112
2023 Shotgun World Championship,Trap Women,Qualification,41,2704,TOZIER Rachel Leighanne,USA,112
2023 Shotgun World Championship,Trap Women,Qualification,42,2693,PHILLIPS Ryann Paige,USA,112
2023 Shotgun World Championship,Trap Women,Qualification,43,2019,ALHAWAL Shahad,KUW,112
2023 Shotgun World Championship,Trap Women,Qualification,44,2314,BERNAL Sandra,POL,111
2023 Shotgun World Championship,Trap Women,Qualification,45,2063,BASSIL Ray,LBN,111
2023 Shotgun World Championship,Trap Women,Qualification,46,1761,FARAHPOUR BIDGOLI Shiva,IRI,111
2023 Shotgun World Championship,Trap Women,Qualification,47,1550,HALL Lucy Charlotte,GBR,110
2023 Shotgun World Championship,Trap Women,Qualification,48,1348,HRDLICKOVA Zina,CZE,110
2023 Shotgun World Championship,Trap Women,Qualification,49,2608,KAYA Rumeysa Pelin,TUR,110
2023 Shotgun World Championship,Trap Women,Qualification,50,2367,AL KHALAF Kholoud Hassan,QAT,110
2023 Shotgun World Championship,Trap Women,Qualification,51,1192,BUARKI Marwa,BRN,110
2023 Shotgun World Championship,Trap Women,Qualification,52,1902,DOSMAGAMBETOVA Aizhan,KAZ,110
2023 Shotgun World Championship,Trap Women,Qualification,53,1100,EYVAZOVA Ulviyya,AZE,110
2023 Shotgun World Championship,Trap Women,Qualification,54,2131,RAMIREZ CABALLERO Alejandra,MEX,109
2023 Shotgun World Championship,Trap Women,Qualification,55,1770,Parvaresh,NIA,109
2023 Shotgun World Championship,Trap Women,Qualification,56,1648,SOTO ABRIL Ana Waleska,GUA,109
2023 Shotgun World Championship,Trap Women,Qualification,57,1405,ASHMAWY Maggy,EGY,109
2023 Shotgun World Championship,Trap Women,Qualification,58,1726,RAJAK Preeti,IND,109
2023 Shotgun World Championship,Trap Women,Qualification,59,1785,GORMALLY Aoife,IRL,108
2023 Shotgun World Championship,Trap Women,Qualification,60,1355,MATEJKOVA Martina,CZE,108
2023 Shotgun World Championship,Trap Women,Qualification,61,2610,KIZILSU Dilara,TUR,108
2023 Shotgun World Championship,Trap Women,Qualification,62,2090,MARIRHI Yasmine,MAR,108
2023 Shotgun World Championship,Trap Women,Qualification,63,1435,BELTRAN Cristina,ESP,108
2023 Shotgun World Championship,Trap Women,Qualification,64,1371,ZAVISKOVA Tereza,CZE,107
2023 Shotgun World Championship,Trap Women,Qualification,65,1924,SARMANOVA Nargiza,KAZ,107
2023 Shotgun World Championship,Trap Women,Qualification,66,1407,ELSAYED Mariam Tarek,EGY,106
2023 Shotgun World Championship,Trap Women,Qualification,67,1955,CHO Seonah,KOR,105
2023 Shotgun World Championship,Trap Women,Qualification,68,2559,SRESTHAPORN Thitithan,THA,105
2023 Shotgun World Championship,Trap Women,Qualification,69,1166,COSMOSKI Camilla Alexandra,BRA,104
2023 Shotgun World Championship,Trap Women,Qualification,70,2354,CAMPOS-MARTYN Augusta Rose,PUR,104
2023 Shotgun World Championship,Trap Women,Qualification,71,2433,MACEK Jasmina,SLO,102
2023 Shotgun World Championship,Trap Women,Qualification,72,2264,AL SIYABI Remal Juma Sulaiman,OMA,102
2023 Shotgun World Championship,Trap Women,Qualification,73,1335,KONSTANTINIDOU Georgia,CYP,101
2023 Shotgun World Championship,Trap Women,Qualification,74,2087,FADIL Fatima Zahrae,MAR,96
2023 Shotgun World Championship,Trap Women,Qualification,75,1066,EXL Michaela,AUT,91
2025 Shotgun World Championship,Skeet Men,Final,1,1732,Hancock Vincent,USA,59
2025 Shotgun World Championship,Skeet Men,Final,2,1166,Korcak Daniel,CZE,55
2025 Shotgun World Championship,Skeet Men,Final,3,1178,Petersen Emil Kjeldgaard,DEN,45
2025 Shotgun World Championship,Skeet Men,Final,4,1171,Tomecek Jakub,CZE,32
2025 Shotgun World Championship,Skeet Men,Final,5,1198,Mehelba Azmy,EGY,25
2025 Shotgun World Championship,Skeet Men,Final,6,1717,Milchev Mikola,UKR,15
2025 Shotgun World Championship,Skeet Men,Qualification,1,1732,HANCOCK Vincent,USA,124
2025 Shotgun World Championship,Skeet Men,Qualification,2,1198,MEHELBA Azmy,EGY,123+14
2025 Shotgun World Championship,Skeet Men,Qualification,3,1166,KORCAK Daniel,CZE,123+13
2025 Shotgun World Championship,Skeet Men,Qualification,4,1178,PETERSEN Emil Kjeldgaard,DEN,123+1
2025 Shotgun World Championship,Skeet Men,Qualification,5,1717,MILCHEV Mikola,UKR,122+24
2025 Shotgun World Championship,Skeet Men,Qualification,6,1171,TOMECEK Jakub,CZE,122+23
2025 Shotgun World Championship,Skeet Men,Qualification,7,1731,ELLIOTT Christian,USA,122+15
2025 Shotgun World Championship,Skeet Men,Qualification,8,1306,MAVROMMATIS Nikolaos,GRE,122+15
2025 Shotgun World Championship,Skeet Men,Qualification,9,1249,CLOITRE Remi,FRA,122+7
2025 Shotgun World Championship,Skeet Men,Qualification,10,1523,WATNDAL Erik,NOR,122+7
2025 Shotgun World Championship,Skeet Men,Qualification,11,1111,ROCHE HELO Raimundo Nicolas,CHI,122+5
2025 Shotgun World Championship,Skeet Men,Qualification,12,1381,ROSSETTI Gabriele,ITA,122+5
2025 Shotgun World Championship,Skeet Men,Qualification,13,1660,JANSSON Henrik,SWE,122+3
2025 Shotgun World Championship,Skeet Men,Qualification,14,1044,AGHAZADA Niyaz,AZE,122+3
2025 Shotgun World Championship,Skeet Men,Qualification,15,1399,TOGUCHI Shotaro,JPN,122+1
2025 Shotgun World Championship,Skeet Men,Qualification,16,1380,PITTINI Erik,ITA,121
2025 Shotgun World Championship,Skeet Men,Qualification,17,1444,ALSAAD Abdulaziz,KUW,121
2025 Shotgun World Championship,Skeet Men,Qualification,18,1109,FLORES BARAHONA Hector Andres,CHI,121
2025 Shotgun World Championship,Skeet Men,Qualification,19,1587,AL-ATHBA Rashid Saleh M J,QAT,121
2025 Shotgun World Championship,Skeet Men,Qualification,20,1555,BAKSALARY Kacper Jerzy,POL,121
2025 Shotgun World Championship,Skeet Men,Qualification,21,1235,KALLIOINEN Eetu,FIN,120
2025 Shotgun World Championship,Skeet Men,Qualification,22,1305,GEROCHRISTOS Panagiotis,GRE,120
2025 Shotgun World Championship,Skeet Men,Qualification,23,1265,ECCLESTON Arran,GBR,120
2025 Shotgun World Championship,Skeet Men,Qualification,24,1521,ENGEN Joergen,NOR,120
2025 Shotgun World Championship,Skeet Men,Qualification,25,1252,PETIT Emmanuel,FRA,22
2025 Shotgun World Championship,Skeet Men,Qualification,26,1426,ALMUTAIRI Saeid Mugbel T,KSA,13
2025 Shotgun World Championship,Skeet Men,Qualification,27,1378,PALMUCCI Valerio,ITA,120
2025 Shotgun World Championship,Skeet Men,Qualification,28,1496,CASSAR Andre,MLT,120
2025 Shotgun World Championship,Skeet Men,Qualification,29,1289,KORTE Sven,GER,120
2025 Shotgun World Championship,Skeet Men,Qualification,30,1177,HANSEN Jesper,DEN,119
2025 Shotgun World Championship,Skeet Men,Qualification,31,1301,CHALKIADAKIS Charalambos,GRE,119
2025 Shotgun World Championship,Skeet Men,Qualification,32,1450,UPELNIEKS Dainis,LAT,119
2025 Shotgun World Championship,Skeet Men,Qualification,33,1735,PRINCE Conner,USA,119
2025 Shotgun World Championship,Skeet Men,Qualification,34,1287,HONKOMP Christopher Robin,GER,119
2025 Shotgun World Championship,Skeet Men,Qualification,35,1268,LLEWELLIN Ben,GBR,119
2025 Shotgun World Championship,Skeet Men,Qualification,36,1149,ENGLEZOUDIS Petros,CYP,119
2025 Shotgun World Championship,Skeet Men,Qualification,37,1250,DELAUNAY Eric,FRA,119
2025 Shotgun World Championship,Skeet Men,Qualification,38,1341,GILL Bhavtegh Singh,IND,119
2025 Shotgun World Championship,Skeet Men,Qualification,39,1318,ROMERO JUAREZ Santiago,GUA,118
2025 Shotgun World Championship,Skeet Men,Qualification,40,1153,NIKOLAIDIS Stefanos,CYP,118
2025 Shotgun World Championship,Skeet Men,Qualification,41,1698,ZAIMOGLU Salahi,TUR,118
2025 Shotgun World Championship,Skeet Men,Qualification,42,1415,SEDELNIKOV Artyom,KAZ,118
2025 Shotgun World Championship,Skeet Men,Qualification,43,1031,KUNTSCHIK Sebastian,AUT,118
2025 Shotgun World Championship,Skeet Men,Qualification,44,1126,LUO Hongzhao,CHN,118
2025 Shotgun World Championship,Skeet Men,Qualification,45,1150,KONSTANTINOU Dimitris,CYP,118
2025 Shotgun World Championship,Skeet Men,Qualification,46,1221,JUERISSON Peeter,EST,118
2025 Shotgun World Championship,Skeet Men,Qualification,47,1498,FARRUGIA Clive,MLT,118
2025 Shotgun World Championship,Skeet Men,Qualification,48,1604,NEZHDANOV Marat,AIN,118
2025 Shotgun World Championship,Skeet Men,Qualification,49,1416,YECHSHENKO Eduard,KAZ,118
2025 Shotgun World Championship,Skeet Men,Qualification,50,1277,STARTSEV Yaroslav,GEO,118
2025 Shotgun World Championship,Skeet Men,Qualification,51,1695,KAYA Muhammet Seyhun,TUR,118
2025 Shotgun World Championship,Skeet Men,Qualification,52,1239,VALLIONIEMI Timi,FIN,118
2025 Shotgun World Championship,Skeet Men,Qualification,53,1343,KHAN Mairaj Ahmad,IND,117
2025 Shotgun World Championship,Skeet Men,Qualification,54,1696,ODAY Salih,TUR,117
2025 Shotgun World Championship,Skeet Men,Qualification,55,1588,AL-ISHAQ Ali Ahmed A O,QAT,117
2025 Shotgun World Championship,Skeet Men,Qualification,56,1413,PENKOV Ilya,KAZ,117
2025 Shotgun World Championship,Skeet Men,Qualification,57,1290,KRAUSE Tim Maurice,GER,117
2025 Shotgun World Championship,Skeet Men,Qualification,58,1603,MAKAROV Kirill,AIN,117
2025 Shotgun World Championship,Skeet Men,Qualification,59,1704,AHMAD Mohamed,UAE,117
2025 Shotgun World Championship,Skeet Men,Qualification,60,1314,BERMUDEZ LABBE Sebastian,GUA,117
2025 Shotgun World Championship,Skeet Men,Qualification,61,1537,PACHECO ESPINOSA Nicolas,PER,117
2025 Shotgun World Championship,Skeet Men,Qualification,62,1046,GURBANOV Fuad,AZE,117
2025 Shotgun World Championship,Skeet Men,Qualification,63,1441,ALRASHIDI Abdullah,KUW,117
2025 Shotgun World Championship,Skeet Men,Qualification,64,1212,MIELGO MONEO Jose Maria,ESP,117
2025 Shotgun World Championship,Skeet Men,Qualification,65,1329,TERNAK Tamas,HUN,117
2025 Shotgun World Championship,Skeet Men,Qualification,66,1589,AL-KUWARI Mohamed Ahmed,QAT,117
2025 Shotgun World Championship,Skeet Men,Qualification,67,1033,SCHNEIDER Benjamin,AUT,117
2025 Shotgun World Championship,Skeet Men,Qualification,68,1457,RACINSKAS Ronaldas,LTU,116
2025 Shotgun World Championship,Skeet Men,Qualification,69,1458,VAITEKUNAS Tomas,LTU,116
2025 Shotgun World Championship,Skeet Men,Qualification,70,1363,SVAVARSSON Hakon,ISL,116
2025 Shotgun World Championship,Skeet Men,Qualification,71,1680,WANG Han-Tsun,TPE,116
2025 Shotgun World Championship,Skeet Men,Qualification,72,1020,EVERINGHAM Matthew James,AUS,116
2025 Shotgun World Championship,Skeet Men,Qualification,73,1263,BROOKER-SMITH Mitchell,GBR,116
2025 Shotgun World Championship,Skeet Men,Qualification,74,1557,WERYS Jakub,POL,116
2025 Shotgun World Championship,Skeet Men,Qualification,75,1048,HASANOV Javid,AZE,116
2025 Shotgun World Championship,Skeet Men,Qualification,76,1275,GOGOLADZE Roman,GEO,116
2025 Shotgun World Championship,Skeet Men,Qualification,77,1313,BERMUDEZ LABBE Diego Jose,GUA,116
2025 Shotgun World Championship,Skeet Men,Qualification,78,1170,SLAVICEK Milos,CZE,116
2025 Shotgun World Championship,Skeet Men,Qualification,79,1716,KOBZARUK Andriy,UKR,116
2025 Shotgun World Championship,Skeet Men,Qualification,80,1355,FAIRCLOUGH Jack,IRL,116
2025 Shotgun World Championship,Skeet Men,Qualification,81,1184,HAZOURY Stefano,DOM,115
2025 Shotgun World Championship,Skeet Men,Qualification,82,1220,INESIN Andrei,EST,115
2025 Shotgun World Championship,Skeet Men,Qualification,83,1345,NARUKA Anant Jeet Singh,IND,115
2025 Shotgun World Championship,Skeet Men,Qualification,84,1396,MARUYAMA Kazunari,JPN,115
2025 Shotgun World Championship,Skeet Men,Qualification,85,1364,UZUREAU Arnor Logi,ISL,115
2025 Shotgun World Championship,Skeet Men,Qualification,86,1128,ZHOU Qiwei,CHN,115
2025 Shotgun World Championship,Skeet Men,Qualification,87,1442,ALRASHIDI Mansour,KUW,115
2025 Shotgun World Championship,Skeet Men,Qualification,88,1234,AHOKAS Samuli,FIN,115
2025 Shotgun World Championship,Skeet Men,Qualification,89,1100,CURRAN-ROUTLEDGE Trysten Aaron,CAN,114
2025 Shotgun World Championship,Skeet Men,Qualification,90,1127,ZHANG Yubin,CHN,5
2025 Shotgun World Championship,Skeet Men,Qualification,91,1607,SEMENENKO Anatolii,AIN,3
2025 Shotgun World Championship,Skeet Men,Qualification,92,1397,ORIHARA Kenji,JPN,114
2025 Shotgun World Championship,Skeet Men,Qualification,93,1087,KIRILOV Iliya,BUL,113
2025 Shotgun World Championship,Skeet Men,Qualification,94,1023,MORRIS Frank John,AUS,113
2025 Shotgun World Championship,Skeet Men,Qualification,95,1223,VELLESTE Reino,EST,112
2025 Shotgun World Championship,Skeet Men,Qualification,96,1546,ENRIQUEZ Enrique Leandro,PHI,112
2025 Shotgun World Championship,Skeet Men,Qualification,97,1110,MOYANO GODOY Luis Rodrigo,CHI,112
2025 Shotgun World Championship,Skeet Men,Qualification,98,1328,RENNER Balint,HUN,112
2025 Shotgun World Championship,Skeet Men,Qualification,99,1659,BINNERMARK Mark Erik,SWE,111
2025 Shotgun World Championship,Skeet Men,Qualification,100,1137,GRANIC Pavao,CRO,111
2025 Shotgun World Championship,Skeet Men,Qualification,101,1500,SCIBERRAS Liam,MLT,111
2025 Shotgun World Championship,Skeet Men,Qualification,102,1670,NEKVAPIL Matthew Thomas,THA,111
2025 Shotgun World Championship,Skeet Men,Qualification,103,1422,ABDULAIZIZ AL SAUD Hrh Prince Saud Alhassan,KSA,111
2025 Shotgun World Championship,Skeet Men,Qualification,104,1682,ZHANG Feng-Qi,TPE,110
2025 Shotgun World Championship,Skeet Men,Qualification,105,1102,MCBRIDE Joshua,CAN,110
2025 Shotgun World Championship,Skeet Men,Qualification,106,1276,KAPANADZE Levan,GEO,110
2025 Shotgun World Championship,Skeet Men,Qualification,107,1424,ALHARBI Fahad,KSA,110
2025 Shotgun World Championship,Skeet Men,Qualification,108,1185,HERMIDA Felix Domingo,DOM,109
2025 Shotgun World Championship,Skeet Men,Qualification,109,1362,LEIFSSON Jakob Thor,ISL,106
2025 Shotgun World Championship,Skeet Men,Qualification,110,1718,RAGULIA Ivan,UKR,106
2025 Shotgun World Championship,Skeet Men,Qualification,111,1085,ANGELOV Vasil,BUL,106
2025 Shotgun World Championship,Skeet Men,Qualification,112,1199,SAYED Mohamed Ayman,EGY,106
2025 Shotgun World Championship,Skeet Men,Qualification,113,1456,IRZIKEVICIUS Jonas,LTU,103
2025 Shotgun World Championship,Skeet Men,Qualification,114,1327,NEMES Aron,HUN,102
2025 Shotgun World Championship,Skeet Men,Qualification,115,1086,GEORGIEV Georgi,BUL,101
2025 Shotgun World Championship,Skeet Men,Qualification,116,1482,GOLOVCO Maxim,MDA,96
2025 Shotgun World Championship,Trap Men,Final,1,1136,Glasnovic Josip,CRO,44
2025 Shotgun World Championship,Trap Men,Final,2,1210,Garcia Andres,ESP,39
2025 Shotgun World Championship,Trap Men,Final,3,1346,Sandhu Zoravar Singh,IND,31
2025 Shotgun World Championship,Trap Men,Final,4,1135,Glasnovic Anton,CRO,26
2025 Shotgun World Championship,Trap Men,Final,5,1251,Desert Antonin,FRA,23
2025 Shotgun World Championship,Trap Men,Final,6,1733,Hinton William,USA,16
2025 Shotgun World Championship,Trap Men,Qualification,1,1135,GLASNOVIC Anton,CRO,125
2025 Shotgun World Championship,Trap Men,Qualification,2,1136,GLASNOVIC Josip,CRO,124
2025 Shotgun World Championship,Trap Men,Qualification,3,1733,HINTON William,USA,123
2025 Shotgun World Championship,Trap Men,Qualification,4,1210,GARCIA Andres,ESP,122+5
2025 Shotgun World Championship,Trap Men,Qualification,5,1251,DESERT Antonin,FRA,122+4
2025 Shotgun World Championship,Trap Men,Qualification,6,1346,SANDHU Zoravar Singh,IND,122+3
2025 Shotgun World Championship,Trap Men,Qualification,7,1021,GRICE Thomas Derek,AUS,121
2025 Shotgun World Championship,Trap Men,Qualification,8,1267,HEADING Aaron,GBR,121
2025 Shotgun World Championship,Trap Men,Qualification,9,1168,LIPTAK Jiri,CZE,121
2025 Shotgun World Championship,Trap Men,Qualification,10,1377,FABBRIZI Massimo,ITA,121
2025 Shotgun World Championship,Trap Men,Qualification,11,1169,PALACKY Jan,CZE,121
2025 Shotgun World Championship,Trap Men,Qualification,12,1681,YANG Kun-Pi,TPE,120
2025 Shotgun World Championship,Trap Men,Qualification,13,1022,ILES Mitchell,AUS,120
2025 Shotgun World Championship,Trap Men,Qualification,14,1734,MEIN Derrick,USA,120
2025 Shotgun World Championship,Trap Men,Qualification,15,1661,LEVIN ANDERSSON Rickard,SWE,120
2025 Shotgun World Championship,Trap Men,Qualification,16,1694,ILNAM Yavuz,TUR,119
2025 Shotgun World Championship,Trap Men,Qualification,17,1247,AGEZ Thomas,FRA,119
2025 Shotgun World Championship,Trap Men,Qualification,18,1134,CERNOGORAZ Giovanni,CRO,11
2025 Shotgun World Championship,Trap Men,Qualification,19,1651,MARINOV Filip,SVK,4
2025 Shotgun World Championship,Trap Men,Qualification,20,1237,MAEKELAE Juho Johannes,FIN,119
2025 Shotgun World Championship,Trap Men,Qualification,21,1556,PASIERBSKI Tomasz,POL,119
2025 Shotgun World Championship,Trap Men,Qualification,22,1167,KOSTELECKY David,CZE,119
2025 Shotgun World Championship,Trap Men,Qualification,23,1317,BROL CARDENAS Jean Pierre,GUA,118
2025 Shotgun World Championship,Trap Men,Qualification,24,1238,PIRTTISALO Eemil,FIN,118
2025 Shotgun World Championship,Trap Men,Qualification,25,1196,KAMAR Ahmed,EGY,118
2025 Shotgun World Championship,Trap Men,Qualification,26,1439,ALMEQLED Naser,KUW,118
2025 Shotgun World Championship,Trap Men,Qualification,27,1730,ELLER Walton,USA,118
2025 Shotgun World Championship,Trap Men,Qualification,28,1536,DE SOUZA FERREIRA Alessandro,PER,118
2025 Shotgun World Championship,Trap Men,Qualification,29,1650,KOVACOCY Marian,SVK,118
2025 Shotgun World Championship,Trap Men,Qualification,30,1376,DE FILIPPIS Mauro,ITA,118
2025 Shotgun World Championship,Trap Men,Qualification,31,1034,SOLYOM Laszlo,AUT,117
2025 Shotgun World Championship,Trap Men,Qualification,32,1088,KIRILOV Marin,BUL,117
2025 Shotgun World Championship,Trap Men,Qualification,33,1123,CHEN Pengyu,CHN,117
2025 Shotgun World Championship,Trap Men,Qualification,34,1356,O SULLIVAN Ian,IRL,117
2025 Shotgun World Championship,Trap Men,Qualification,35,1474,HAFFARI Driss,MAR,117
2025 Shotgun World Championship,Trap Men,Qualification,36,1264,COWARD-HOLLEY Matthew,GBR,117
2025 Shotgun World Championship,Trap Men,Qualification,37,1236,LAAKSO Jukka,FIN,117
2025 Shotgun World Championship,Trap Men,Qualification,38,1211,MARTINEZ TORRES Adria,ESP,117
2025 Shotgun World Championship,Trap Men,Qualification,39,1565,FARIA Jose,POR,117
2025 Shotgun World Championship,Trap Men,Qualification,40,1354,BURNETT Derek,IRL,117
2025 Shotgun World Championship,Trap Men,Qualification,41,1248,BOURGUE Clement,FRA,117
2025 Shotgun World Championship,Trap Men,Qualification,42,1151,KYRIAKOU Nikolas,CYP,116
2025 Shotgun World Championship,Trap Men,Qualification,43,1213,MURCIA Manuel,ESP,116
2025 Shotgun World Championship,Trap Men,Qualification,44,1024,WILLETT James,AUS,116
2025 Shotgun World Championship,Trap Men,Qualification,45,1379,PELLIELO Giovanni,ITA,116
2025 Shotgun World Championship,Trap Men,Qualification,46,1440,ALMUDHAF Khaled,KUW,8
2025 Shotgun World Championship,Trap Men,Qualification,47,1693,ILBILGI Murat,TUR,5
2025 Shotgun World Championship,Trap Men,Qualification,48,1618,VATOVEC Denis,SLO,116
2025 Shotgun World Championship,Trap Men,Qualification,49,1679,CHEN Kuei-Peng,TPE,116
2025 Shotgun World Championship,Trap Men,Qualification,50,1605,NIKOLAEV Ramir,AIN,116
2025 Shotgun World Championship,Trap Men,Qualification,51,1302,CHATZITSAKIROGLOU Ioannis,GRE,116
2025 Shotgun World Championship,Trap Men,Qualification,52,1342,KAPOOR Vivaan,IND,116
2025 Shotgun World Championship,Trap Men,Qualification,53,1591,SCALZONE Angelo,QAT,116
2025 Shotgun World Championship,Trap Men,Qualification,54,1590,AL-RUMAIHI Mohammed,QAT,116
2025 Shotgun World Championship,Trap Men,Qualification,55,1473,EL HAMRI Toufik,MAR,116
2025 Shotgun World Championship,Trap Men,Qualification,56,1291,KROSS Marco,GER,115
2025 Shotgun World Championship,Trap Men,Qualification,57,1663,NORLEN Andreas,SWE,115
2025 Shotgun World Championship,Trap Men,Qualification,58,1564,AZEVEDO Joao,POR,115
2025 Shotgun World Championship,Trap Men,Qualification,59,1652,VARGA Erik,SVK,115
2025 Shotgun World Championship,Trap Men,Qualification,60,1187,LORENZO Eduardo Jose,DOM,115
2025 Shotgun World Championship,Trap Men,Qualification,61,1705,ALMHEIRI Yahya,UAE,115
2025 Shotgun World Championship,Trap Men,Qualification,62,1197,MEHELBA Abdelaziz,EGY,115
2025 Shotgun World Championship,Trap Men,Qualification,63,1586,ABUSHARIB Saeed Hamad R A,QAT,115
2025 Shotgun World Championship,Trap Men,Qualification,64,1200,ZAHER Ahmed,EGY,115
2025 Shotgun World Championship,Trap Men,Qualification,65,1007,CISNEROS Joaquin,ARG,115
2025 Shotgun World Championship,Trap Men,Qualification,66,1030,KEIMELMAYR Christian,AUT,115
2025 Shotgun World Championship,Trap Men,Qualification,67,1186,LORENZO Domingo,DOM,115
2025 Shotgun World Championship,Trap Men,Qualification,68,1423,ALDAWSARI Saad Abdullah R,KSA,114
2025 Shotgun World Championship,Trap Men,Qualification,69,1529,ROBINSON Owen Mark,NZL,114
2025 Shotgun World Championship,Trap Men,Qualification,70,1222,KULL Andres,EST,114
2025 Shotgun World Championship,Trap Men,Qualification,71,1466,SOSA Lyndon,LUX,114
2025 Shotgun World Championship,Trap Men,Qualification,72,1292,SCHMIDT Tim-Luka,GER,114
2025 Shotgun World Championship,Trap Men,Qualification,73,1001,KUMI Arian,ALB,114
2025 Shotgun World Championship,Trap Men,Qualification,74,1032,SCHERHAUFER Andreas,AUT,114
2025 Shotgun World Championship,Trap Men,Qualification,75,1326,DOEBOERHEGYI Bence,HUN,114
2025 Shotgun World Championship,Trap Men,Qualification,76,1344,MENDIRATTA Bhowneesh,IND,114
2025 Shotgun World Championship,Trap Men,Qualification,77,1288,JOHN Marius Josef Erik,GER,113
2025 Shotgun World Championship,Trap Men,Qualification,78,1266,HALES Nathan,GBR,113
2025 Shotgun World Championship,Trap Men,Qualification,79,1497,CHETCUTI William,MLT,113
2025 Shotgun World Championship,Trap Men,Qualification,80,1616,LEPEN Matjaz,SLO,113
2025 Shotgun World Championship,Trap Men,Qualification,81,1617,MACEK Bostjan,SLO,113
2025 Shotgun World Championship,Trap Men,Qualification,82,1606,SAPONENKO Ivan,AIN,113
2025 Shotgun World Championship,Trap Men,Qualification,83,1530,WISEMAN Nicholas Mark James,NZL,113
2025 Shotgun World Championship,Trap Men,Qualification,84,1125,GAO Lubiao,CHN,113
2025 Shotgun World Championship,Trap Men,Qualification,85,1443,ALRASHIDI Talal,KUW,113
2025 Shotgun World Championship,Trap Men,Qualification,86,1055,PEETERS Yannick,BEL,113
2025 Shotgun World Championship,Trap Men,Qualification,87,1124,CHEN Zhan,CHN,113
2025 Shotgun World Championship,Trap Men,Qualification,88,1741,MARTINEZ Leonel,VEN,113
2025 Shotgun World Championship,Trap Men,Qualification,89,1064,MENDES Eneias,BRA,112
