championship_name,event__name,round_name,rank,bib,nme,noc,total
2025 Shotgun World Championship,Skeet Men,Qualification,18,1109,FLORES BARAHONA Hector Andres,CHI,121
2025 Shotgun World Championship,Skeet Men,Qualification,19,1587,AL-ATHBA Rashid Saleh M J,QAT,121
2025 Shotgun World Championship,Skeet Men,Qualification,20,1555,BAKSALARY Kacper Jerzy,POL,121
2025 Shotgun World Championship,Skeet Men,Qualification,21,1235,KALLIOINEN Eetu,FIN,120
2025 Shotgun World Championship,Skeet Men,Qualification,22,1305,GEROCHRISTOS Panagiotis,GRE,120
2025 Shotgun World Championship,Skeet Men,Qualification,23,1265,ECCLESTON Arran,GBR,120
2025 Shotgun World Championship,Skeet Men,Qualification,24,1521,ENGEN Joergen,NOR,120
2025 Shotgun World Championship,Skeet Men,Qualification,25,1252,PETIT Emmanuel,FRA,22
2025 Shotgun World Championship,Skeet Men,Qualification,26,1426,ALMUTAIRI Saeid Mugbel T,KSA,13
2025 Shotgun World Championship,Skeet Men,Qualification,27,1378,PALMUCCI Valerio,ITA,120
2025 Shotgun World Championship,Skeet Men,Qualification,28,1496,CASSAR Andre,MLT,120
2025 Shotgun World Championship,Skeet Men,Qualification,29,1289,KORTE Sven,GER,120
2025 Shotgun World Championship,Skeet Men,Qualification,30,1177,HANSEN Jesper,DEN,119
2025 Shotgun World Championship,Skeet Men,Qualification,31,1301,CHALKIADAKIS Charalambos,GRE,119
2025 Shotgun World Championship,Skeet Men,Qualification,32,1450,UPELNIEKS Dainis,LAT,119
2025 Shotgun World Championship,Skeet Men,Qualification,33,1735,PRINCE Conner,USA,119
2025 Shotgun World Championship,Skeet Men,Qualification,34,1287,HONKOMP Christopher Robin,GER,119
2025 Shotgun World Championship,Skeet Men,Qualification,35,1268,LLEWELLIN Ben,GBR,119
2025 Shotgun World Championship,Skeet Men,Qualification,36,1149,ENGLEZOUDIS Petros,CYP,119
2025 Shotgun World Championship,Skeet Men,Qualification,37,1250,DELAUNAY Eric,FRA,119
2025 Shotgun World Championship,Skeet Men,Qualification,38,1341,GILL Bhavtegh Singh,IND,119
2025 Shotgun World Championship,Skeet Men,Qualification,39,1318,ROMERO JUAREZ Santiago,GUA,118
2025 Shotgun World Championship,Skeet Men,Qualification,40,1153,NIKOLAIDIS Stefanos,CYP,118
2025 Shotgun World Championship,Skeet Men,Qualification,41,1698,ZAIMOGLU Salahi,TUR,118
2025 Shotgun World Championship,Skeet Men,Qualification,42,1415,SEDELNIKOV Artyom,KAZ,118
2025 Shotgun World Championship,Skeet Men,Qualification,43,1031,KUNTSCHIK Sebastian,AUT,118
2025 Shotgun World Championship,Skeet Men,Qualification,44,1126,LUO Hongzhao,CHN,118
2025 Shotgun World Championship,Skeet Men,Qualification,45,1150,KONSTANTINOU Dimitris,CYP,118
2025 Shotgun World Championship,Skeet Men,Qualification,46,1221,JUERISSON Peeter,EST,118
2025 Shotgun World Championship,Skeet Men,Qualification,47,1498,FARRUGIA Clive,MLT,118
2025 Shotgun World Championship,Skeet Men,Qualification,48,1604,NEZHDANOV Marat,AIN,118
2025 Shotgun World Championship,Skeet Men,Qualification,49,1416,YECHSHENKO Eduard,KAZ,118
2025 Shotgun World Championship,Skeet Men,Qualification,50,1277,STARTSEV Yaroslav,GEO,118
2025 Shotgun World Championship,Skeet Men,Qualification,51,1695,KAYA Muhammet Seyhun,TUR,118
2025 Shotgun World Championship,Skeet Men,Qualification,52,1239,VALLIONIEMI Timi,FIN,118
2025 Shotgun World Championship,Skeet Men,Qualification,53,1343,KHAN Mairaj Ahmad,IND,117
2025 Shotgun World Championship,Skeet Men,Qualification,54,1696,ODAY Salih,TUR,117
2025 Shotgun World Championship,Skeet Men,Qualification,55,1588,AL-ISHAQ Ali Ahmed A O,QAT,117
2025 Shotgun World Championship,Skeet Men,Qualification,56,1413,PENKOV Ilya,KAZ,117
2025 Shotgun World Championship,Skeet Men,Qualification,57,1290,KRAUSE Tim Maurice,GER,117
2025 Shotgun World Championship,Skeet Men,Qualification,58,1603,MAKAROV Kirill,AIN,117
2025 Shotgun World Championship,Skeet Men,Qualification,59,1704,AHMAD Mohamed,UAE,117
2025 Shotgun World Championship,Skeet Men,Qualification,60,1314,BERMUDEZ LABBE Sebastian,GUA,117
2025 Shotgun World Championship,Skeet Men,Qualification,61,1537,PACHECO ESPINOSA Nicolas,PER,117
2025 Shotgun World Championship,Skeet Men,Qualification,62,1046,GURBANOV Fuad,AZE,117
2025 Shotgun World Championship,Skeet Men,Qualification,63,1441,ALRASHIDI Abdullah,KUW,117
2025 Shotgun World Championship,Skeet Men,Qualification,64,1212,MIELGO MONEO Jose Maria,ESP,117
2025 Shotgun World Championship,Skeet Men,Qualification,65,1329,TERNAK Tamas,HUN,117
2025 Shotgun World Championship,Skeet Men,Qualification,66,1589,AL-KUWARI Mohamed Ahmed,QAT,117
2025 Shotgun World Championship,Skeet Men,Qualification,67,1033,SCHNEIDER Benjamin,AUT,117
2025 Shotgun World Championship,Skeet Men,Qualification,68,1457,RACINSKAS Ronaldas,LTU,116
2025 Shotgun World Championship,Skeet Men,Qualification,69,1458,VAITEKUNAS Tomas,LTU,116
2025 Shotgun World Championship,Skeet Men,Qualification,70,1363,SVAVARSSON Hakon,ISL,116
2025 Shotgun World Championship,Skeet Men,Qualification,71,1680,WANG Han-Tsun,TPE,116
2025 Shotgun World Championship,Skeet Men,Qualification,72,1020,EVERINGHAM Matthew James,AUS,116
2025 Shotgun World Championship,Skeet Men,Qualification,73,1263,BROOKER-SMITH Mitchell,GBR,116
2025 Shotgun World Championship,Skeet Men,Qualification,74,1557,WERYS Jakub,POL,116
2025 Shotgun World Championship,Skeet Men,Qualification,75,1048,HASANOV Javid,AZE,116
2025 Shotgun World Championship,Skeet Men,Qualification,76,1275,GOGOLADZE Roman,GEO,116
2025 Shotgun World Championship,Skeet Men,Qualification,77,1313,BERMUDEZ LABBE Diego Jose,GUA,116
2025 Shotgun World Championship,Skeet Men,Qualification,78,1170,SLAVICEK Milos,CZE,116
2025 Shotgun World Championship,Skeet Men,Qualification,79,1716,KOBZARUK Andriy,UKR,116
2025 Shotgun World Championship,Skeet Men,Qualification,80,1355,FAIRCLOUGH Jack,IRL,116
2025 Shotgun World Championship,Skeet Men,Qualification,81,1184,HAZOURY Stefano,DOM,115
2025 Shotgun World Championship,Skeet Men,Qualification,82,1220,INESIN Andrei,EST,115
2025 Shotgun World Championship,Skeet Men,Qualification,83,1345,NARUKA Anant Jeet Singh,IND,115
2025 Shotgun World Championship,Skeet Men,Qualification,84,1396,MARUYAMA Kazunari,JPN,115
2025 Shotgun World Championship,Skeet Men,Qualification,85,1364,UZUREAU Arnor Logi,ISL,115
2025 Shotgun World Championship,Skeet Men,Qualification,86,1128,ZHOU Qiwei,CHN,115
2025 Shotgun World Championship,Skeet Men,Qualification,87,1442,ALRASHIDI Mansour,KUW,115
2025 Shotgun World Championship,Skeet Men,Qualification,88,1234,AHOKAS Samuli,FIN,115
2025 Shotgun World Championship,Skeet Men,Qualification,89,1100,CURRAN-ROUTLEDGE Trysten Aaron,CAN,114
2025 Shotgun World Championship,Skeet Men,Qualification,90,1127,ZHANG Yubin,CHN,5
2025 Shotgun World Championship,Skeet Men,Qualification,91,1607,SEMENENKO Anatolii,AIN,3
2025 Shotgun World Championship,Skeet Men,Qualification,92,1397,ORIHARA Kenji,JPN,114
2025 Shotgun World Championship,Skeet Men,Qualification,93,1087,KIRILOV Iliya,BUL,113
2025 Shotgun World Championship,Skeet Men,Qualification,94,1023,MORRIS Frank John,AUS,113
2025 Shotgun World Championship,Skeet Men,Qualification,95,1223,VELLESTE Reino,EST,112
2025 Shotgun World Championship,Skeet Men,Qualification,96,1546,ENRIQUEZ Enrique Leandro,PHI,112
2025 Shotgun World Championship,Skeet Men,Qualification,97,1110,MOYANO GODOY Luis Rodrigo,CHI,112
2025 Shotgun World Championship,Skeet Men,Qualification,98,1328,RENNER Balint,HUN,112
2025 Shotgun World Championship,Skeet Men,Qualification,99,1659,BINNERMARK Mark Erik,SWE,111
2025 Shotgun World Championship,Skeet Men,Qualification,100,1137,GRANIC Pavao,CRO,111
2025 Shotgun World Championship,Skeet Men,Qualification,101,1500,SCIBERRAS Liam,MLT,111
2025 Shotgun World Championship,Skeet Men,Qualification,102,1670,NEKVAPIL Matthew Thomas,THA,111
2025 Shotgun World Championship,Skeet Men,Qualification,103,1422,ABDULAIZIZ AL SAUD Hrh Prince Saud Alhassan,KSA,111
2025 Shotgun World Championship,Skeet Men,Qualification,104,1682,ZHANG Feng-Qi,TPE,110
2025 Shotgun World Championship,Skeet Men,Qualification,105,1102,MCBRIDE Joshua,CAN,110
2025 Shotgun World Championship,Skeet Men,Qualification,106,1276,KAPANADZE Levan,GEO,110
2025 Shotgun World Championship,Skeet Men,Qualification,107,1424,ALHARBI Fahad,KSA,110
2025 Shotgun World Championship,Skeet Men,Qualification,108,1185,HERMIDA Felix Domingo,DOM,109
2025 Shotgun World Championship,Skeet Men,Qualification,109,1362,LEIFSSON Jakob Thor,ISL,106
2025 Shotgun World Championship,Skeet Men,Qualification,110,1718,RAGULIA Ivan,UKR,106
2025 Shotgun World Championship,Skeet Men,Qualification,111,1085,ANGELOV Vasil,BUL,106
2025 Shotgun World Championship,Skeet Men,Qualification,112,1199,SAYED Mohamed Ayman,EGY,106
2025 Shotgun World Championship,Skeet Men,Qualification,113,1456,IRZIKEVICIUS Jonas,LTU,103
2025 Shotgun World Championship,Skeet Men,Qualification,114,1327,NEMES Aron,HUN,102
2025 Shotgun World Championship,Skeet Men,Qualification,115,1086,GEORGIEV Georgi,BUL,101
2025 Shotgun World Championship,Skeet Men,Qualification,116,1482,GOLOVCO Maxim,MDA,96
2025 Shotgun World Championship,Trap Men,Final,1,1136,Glasnovic Josip,CRO,44
2025 Shotgun World Championship,Trap Men,Final,2,1210,Garcia Andres,ESP,39
2025 Shotgun World Championship,Trap Men,Final,3,1346,Sandhu Zoravar Singh,IND,31
2025 Shotgun World Championship,Trap Men,Final,4,1135,Glasnovic Anton,CRO,26
2025 Shotgun World Championship,Trap Men,Final,5,1251,Desert Antonin,FRA,23
2025 Shotgun World Championship,Trap Men,Final,6,1733,Hinton William,USA,16
2025 Shotgun World Championship,Trap Men,Qualification,1,1135,GLASNOVIC Anton,CRO,125
2025 Shotgun World Championship,Trap Men,Qualification,2,1136,GLASNOVIC Josip,CRO,124
2025 Shotgun World Championship,Trap Men,Qualification,3,1733,HINTON William,USA,123
2025 Shotgun World Championship,Trap Men,Qualification,4,1210,GARCIA Andres,ESP,122+5
2025 Shotgun World Championship,Trap Men,Qualification,5,1251,DESERT Antonin,FRA,122+4
2025 Shotgun World Championship,Trap Men,Qualification,6,1346,SANDHU Zoravar Singh,IND,122+3
2025 Shotgun World Championship,Trap Men,Qualification,7,1021,GRICE Thomas Derek,AUS,121
2025 Shotgun World Championship,Trap Men,Qualification,8,1267,HEADING Aaron,GBR,121
2025 Shotgun World Championship,Trap Men,Qualification,9,1168,LIPTAK Jiri,CZE,121
2025 Shotgun World Championship,Trap Men,Qualification,10,1377,FABBRIZI Massimo,ITA,121
2025 Shotgun World Championship,Trap Men,Qualification,11,1169,PALACKY Jan,CZE,121
2025 Shotgun World Championship,Trap Men,Qualification,12,1681,YANG Kun-Pi,TPE,120
2025 Shotgun World Championship,Trap Men,Qualification,13,1022,ILES Mitchell,AUS,120
2025 Shotgun World Championship,Trap Men,Qualification,14,1734,MEIN Derrick,USA,120
2025 Shotgun World Championship,Trap Men,Qualification,15,1661,LEVIN ANDERSSON Rickard,SWE,120
2025 Shotgun World Championship,Trap Men,Qualification,16,1694,ILNAM Yavuz,TUR,119
2025 Shotgun World Championship,Trap Men,Qualification,17,1247,AGEZ Thomas,FRA,119
2025 Shotgun World Championship,Trap Men,Qualification,18,1134,CERNOGORAZ Giovanni,CRO,11
2025 Shotgun World Championship,Trap Men,Qualification,19,1651,MARINOV Filip,SVK,4
2025 Shotgun World Championship,Trap Men,Qualification,20,1237,MAEKELAE Juho Johannes,FIN,119
2025 Shotgun World Championship,Trap Men,Qualification,21,1556,PASIERBSKI Tomasz,POL,119
2025 Shotgun World Championship,Trap Men,Qualification,22,1167,KOSTELECKY David,CZE,119
2025 Shotgun World Championship,Trap Men,Qualification,23,1317,BROL CARDENAS Jean Pierre,GUA,118
2025 Shotgun World Championship,Trap Men,Qualification,24,1238,PIRTTISALO Eemil,FIN,118
2025 Shotgun World Championship,Trap Men,Qualification,25,1196,KAMAR Ahmed,EGY,118
2025 Shotgun World Championship,Trap Men,Qualification,26,1439,ALMEQLED Naser,KUW,118
2025 Shotgun World Championship,Trap Men,Qualification,27,1730,ELLER Walton,USA,118
2025 Shotgun World Championship,Trap Men,Qualification,28,1536,DE SOUZA FERREIRA Alessandro,PER,118
2025 Shotgun World Championship,Trap Men,Qualification,29,1650,KOVACOCY Marian,SVK,118
2025 Shotgun World Championship,Trap Men,Qualification,30,1376,DE FILIPPIS Mauro,ITA,118
2025 Shotgun World Championship,Trap Men,Qualification,31,1034,SOLYOM Laszlo,AUT,117
2025 Shotgun World Championship,Trap Men,Qualification,32,1088,KIRILOV Marin,BUL,117
2025 Shotgun World Championship,Trap Men,Qualification,33,1123,CHEN Pengyu,CHN,117
2025 Shotgun World Championship,Trap Men,Qualification,34,1356,O SULLIVAN Ian,IRL,117
2025 Shotgun World Championship,Trap Men,Qualification,35,1474,HAFFARI Driss,MAR,117
2025 Shotgun World Championship,Trap Men,Qualification,36,1264,COWARD-HOLLEY Matthew,GBR,117
2025 Shotgun World Championship,Trap Men,Qualification,37,1236,LAAKSO Jukka,FIN,117
2025 Shotgun World Championship,Trap Men,Qualification,38,1211,MARTINEZ TORRES Adria,ESP,117
2025 Shotgun World Championship,Trap Men,Qualification,39,1565,FARIA Jose,POR,117
2025 Shotgun World Championship,Trap Men,Qualification,40,1354,BURNETT Derek,IRL,117
2025 Shotgun World Championship,Trap Men,Qualification,41,1248,BOURGUE Clement,FRA,117
2025 Shotgun World Championship,Trap Men,Qualification,42,1151,KYRIAKOU Nikolas,CYP,116
2025 Shotgun World Championship,Trap Men,Qualification,43,1213,MURCIA Manuel,ESP,116
2025 Shotgun World Championship,Trap Men,Qualification,44,1024,WILLETT James,AUS,116
2025 Shotgun World Championship,Trap Men,Qualification,45,1379,PELLIELO Giovanni,ITA,116
2025 Shotgun World Championship,Trap Men,Qualification,46,1440,ALMUDHAF Khaled,KUW,8
2025 Shotgun World Championship,Trap Men,Qualification,47,1693,ILBILGI Murat,TUR,5
2025 Shotgun World Championship,Trap Men,Qualification,48,1618,VATOVEC Denis,SLO,116
2025 Shotgun World Championship,Trap Men,Qualification,49,1679,CHEN Kuei-Peng,TPE,116
2025 Shotgun World Championship,Trap Men,Qualification,50,1605,NIKOLAEV Ramir,AIN,116
2025 Shotgun World Championship,Trap Men,Qualification,51,1302,CHATZITSAKIROGLOU Ioannis,GRE,116
2025 Shotgun World Championship,Trap Men,Qualification,52,1342,KAPOOR Vivaan,IND,116
2025 Shotgun World Championship,Trap Men,Qualification,53,1591,SCALZONE Angelo,QAT,116
2025 Shotgun World Championship,Trap Men,Qualification,54,1590,AL-RUMAIHI Mohammed,QAT,116
2025 Shotgun World Championship,Trap Men,Qualification,55,1473,EL HAMRI Toufik,MAR,116
2025 Shotgun World Championship,Trap Men,Qualification,56,1291,KROSS Marco,GER,115
2025 Shotgun World Championship,Trap Men,Qualification,57,1663,NORLEN Andreas,SWE,115
2025 Shotgun World Championship,Trap Men,Qualification,58,1564,AZEVEDO Joao,POR,115
2025 Shotgun World Championship,Trap Men,Qualification,59,1652,VARGA Erik,SVK,115
2025 Shotgun World Championship,Trap Men,Qualification,60,1187,LORENZO Eduardo Jose,DOM,115
2025 Shotgun World Championship,Trap Men,Qualification,61,1705,ALMHEIRI Yahya,UAE,115
2025 Shotgun World Championship,Trap Men,Qualification,62,1197,MEHELBA Abdelaziz,EGY,115
2025 Shotgun World Championship,Trap Men,Qualification,63,1586,ABUSHARIB Saeed Hamad R A,QAT,115
2025 Shotgun World Championship,Trap Men,Qualification,64,1200,ZAHER Ahmed,EGY,115
2025 Shotgun World Championship,Trap Men,Qualification,65,1007,CISNEROS Joaquin,ARG,115
2025 Shotgun World Championship,Trap Men,Qualification,66,1030,KEIMELMAYR Christian,AUT,115
2025 Shotgun World Championship,Trap Men,Qualification,67,1186,LORENZO Domingo,DOM,115
2025 Shotgun World Championship,Trap Men,Qualification,68,1423,ALDAWSARI Saad Abdullah R,KSA,114
2025 Shotgun World Championship,Trap Men,Qualification,69,1529,ROBINSON Owen Mark,NZL,114
2025 Shotgun World Championship,Trap Men,Qualification,70,1222,KULL Andres,EST,114
2025 Shotgun World Championship,Trap Men,Qualification,71,1466,SOSA Lyndon,LUX,114
2025 Shotgun World Championship,Trap Men,Qualification,72,1292,SCHMIDT Tim-Luka,GER,114
2025 Shotgun World Championship,Trap Men,Qualification,73,1001,KUMI Arian,ALB,114
2025 Shotgun World Championship,Trap Men,Qualification,74,1032,SCHERHAUFER Andreas,AUT,114
2025 Shotgun World Championship,Trap Men,Qualification,75,1326,DOEBOERHEGYI Bence,HUN,114
2025 Shotgun World Championship,Trap Men,Qualification,76,1344,MENDIRATTA Bhowneesh,IND,114
2025 Shotgun World Championship,Trap Men,Qualification,77,1288,JOHN Marius Josef Erik,GER,113
2025 Shotgun World Championship,Trap Men,Qualification,78,1266,HALES Nathan,GBR,113
2025 Shotgun World Championship,Trap Men,Qualification,79,1497,CHETCUTI William,MLT,113
2025 Shotgun World Championship,Trap Men,Qualification,80,1616,LEPEN Matjaz,SLO,113
2025 Shotgun World Championship,Trap Men,Qualification,81,1617,MACEK Bostjan,SLO,113
2025 Shotgun World Championship,Trap Men,Qualification,82,1606,SAPONENKO Ivan,AIN,113
2025 Shotgun World Championship,Trap Men,Qualification,83,1530,WISEMAN Nicholas Mark James,NZL,113
2025 Shotgun World Championship,Trap Men,Qualification,84,1125,GAO Lubiao,CHN,113
2025 Shotgun World Championship,Trap Men,Qualification,85,1443,ALRASHIDI Talal,KUW,113
2025 Shotgun World Championship,Trap Men,Qualification,86,1055,PEETERS Yannick,BEL,113
2025 Shotgun World Championship,Trap Men,Qualification,87,1124,CHEN Zhan,CHN,113
2025 Shotgun World Championship,Trap Men,Qualification,88,1741,MARTINEZ Leonel,VEN,113
2025 Shotgun World Championship,Trap Men,Qualification,89,1064,MENDES Eneias,BRA,112
2025 Shotgun World Championship,Trap Men,Qualification,90,1508,MARKOVIC Jovica,MNE,112
2025 Shotgun World Championship,Trap Men,Qualification,91,1304,DETSARIDIS Christos,GRE,112
2025 Shotgun World Championship,Trap Men,Qualification,92,1398,TAMURA Michihide,JPN,112
2025 Shotgun World Championship,Trap Men,Qualification,93,1315,BROL Enrique,GUA,112
2025 Shotgun World Championship,Trap Men,Qualification,94,1043,AGHAZADA Mirmomin,AZE,112
2025 Shotgun World Championship,Trap Men,Qualification,95,1499,GALEA James,MLT,111
2025 Shotgun World Championship,Trap Men,Qualification,96,1388,ALTRABEISHI Ahmad,JOR,111
2025 Shotgun World Championship,Trap Men,Qualification,97,1009,MARTIN RUIZ Federico,ARG,111
2025 Shotgun World Championship,Trap Men,Qualification,98,1459,ZARECKIJ Aleksej,LTU,110
2025 Shotgun World Championship,Trap Men,Qualification,99,1625,BERTI Gian Marco,SMR,110
2025 Shotgun World Championship,Trap Men,Qualification,100,1152,MYLONAS Adonis,CYP,20
2025 Shotgun World Championship,Trap Men,Qualification,101,1411,AISALBAYEV Alisher,KAZ,14
2025 Shotgun World Championship,Trap Men,Qualification,102,1412,MOISSEYEV Nikita,KAZ,110
2025 Shotgun World Championship,Trap Men,Qualification,103,1697,TUNCER N Tolga,TUR,110
2025 Shotgun World Championship,Trap Men,Qualification,104,1507,BORETA Lazar,MNE,109
2025 Shotgun World Championship,Trap Men,Qualification,105,1522,LILLERUD Ruben Groenbeck,NOR,109
2025 Shotgun World Championship,Trap Men,Qualification,106,1303,CHRISTODOULAKIS Xenofon,GRE,109
2025 Shotgun World Championship,Trap Men,Qualification,107,1316,BROL Hebert,GUA,109
2025 Shotgun World Championship,Trap Men,Qualification,108,1047,HUSEYNLI Ali,AZE,109
2025 Shotgun World Championship,Trap Men,Qualification,109,1631,BARETTA Victor,SRB,109
2025 Shotgun World Championship,Trap Men,Qualification,110,1056,TILMANT Jean-Marc Alain M,BEL,109
2025 Shotgun World Championship,Trap Men,Qualification,111,1045,GULIYEV Alimirza,AZE,108
2025 Shotgun World Championship,Trap Men,Qualification,112,1062,BELLENZIER Lucas,BRA,108
2025 Shotgun World Championship,Trap Men,Qualification,113,1566,VIEIRA DA SILVA Manuel,POR,108
2025 Shotgun World Championship,Trap Men,Qualification,114,1509,STANISIC Ivo,MNE,108
2025 Shotgun World Championship,Trap Men,Qualification,115,1008,CLADY Jorge Nicolas,ARG,107
2025 Shotgun World Championship,Trap Men,Qualification,116,1063,LUSTOZA Leonardo,BRA,107
2025 Shotgun World Championship,Trap Men,Qualification,117,1103,SHAO Kevin,CAN,107
2025 Shotgun World Championship,Trap Men,Qualification,118,1414,POCHIVALOV Mark,KAZ,106
2025 Shotgun World Championship,Trap Men,Qualification,119,1481,BODEAN Andrei,MDA,106
2025 Shotgun World Championship,Trap Men,Qualification,120,1188,TEJEDA Henry,DOM,106
2025 Shotgun World Championship,Trap Men,Qualification,121,1154,SELIPAS Adamos,CYP,106
2025 Shotgun World Championship,Trap Men,Qualification,122,1425,ALMUTAIRI Fahad Makin A,KSA,105
2025 Shotgun World Championship,Trap Men,Qualification,123,1475,Haj,ALI,105
2025 Shotgun World Championship,Trap Men,Qualification,124,1715,BILKO Oleksandr,UKR,104
2025 Shotgun World Championship,Trap Men,Qualification,125,1427,ALSAHLI Fahad Ali M,KSA,104
2025 Shotgun World Championship,Trap Men,Qualification,126,1501,SCIBERRAS Nico,MLT,102
2025 Shotgun World Championship,Trap Men,Qualification,127,1101,GROVER Colin William,CAN,101
2025 Shotgun World Championship,Trap Men,Qualification,128,1089,PENEV Petyo,BUL,101
2025 Shotgun World Championship,Trap Men,Qualification,129,1054,CARLIEZ Clement,BEL,101
2025 Shotgun World Championship,Trap Men,Qualification,130,1669,CHAISUPARAKUL Chanokphol,THA,98
2025 Shotgun World Championship,Trap Men,Qualification,131,1483,LESCHEVICIUS Romutis,MDA,96
2025 Shotgun World Championship,Trap Men,Qualification,132,1090,STAYKOV Dian,BUL,96
2025 Shotgun World Championship,Trap Men,Qualification,133,1484,SCACODUB Anatoli,MDA,90
2025 Shotgun World Championship,Trap Mixed Team,Gold Medal Match,1,,FABBRIZI Massimo,,45()
2025 Shotgun World Championship,Trap Mixed Team,Gold Medal Match,1,,IEZZI Alessia,,45()
2025 Shotgun World Championship,Trap Mixed Team,Gold Medal Match,2,,BERTI Gian Marco,,40()
2025 Shotgun World Championship,Trap Mixed Team,Gold Medal Match,2,,PERILLI Alessandra,,40()
2025 Shotgun World Championship,Trap Mixed Team,Bronze Medal Match,3,,ELLER Walton,,39()
2025 Shotgun World Championship,Trap Mixed Team,Bronze Medal Match,3,,DOWNS Ava-Elizabeth,,39()
2025 Shotgun World Championship,Trap Mixed Team,Bronze Medal Match,4,,ZAHER Ahmed,,37()
2025 Shotgun World Championship,Trap Mixed Team,Bronze Medal Match,4,,ASHMAWY Maggy,,37()
2025 Shotgun World Championship,Trap Mixed Team,Qualification,1,1372,IEZZI Alessia,ITA 2,145(72)
2025 Shotgun World Championship,Trap Mixed Team,Qualification,1,1377,FABBRIZI Massimo,ITA 2,145(73)
2025 Shotgun World Championship,Trap Mixed Team,Qualification,2,1624,PERILLI Alessandra,SMR,144+8(72)
2025 Shotgun World Championship,Trap Mixed Team,Qualification,2,1625,BERTI Gian Marco,SMR,144+8(72)
2025 Shotgun World Championship,Trap Mixed Team,Qualification,3,1724,DOWNS Ava-Elizabeth,USA 2,144+7(70)
2025 Shotgun World Championship,Trap Mixed Team,Qualification,3,1730,ELLER Walton,USA 2,144+7(74)
2025 Shotgun World Championship,Trap Mixed Team,Qualification,4,1194,ASHMAWY Maggy,EGY 2,144+3(70)
2025 Shotgun World Championship,Trap Mixed Team,Qualification,4,1200,ZAHER Ahmed,EGY 2,144+3(74)
2025 Shotgun World Championship,Trap Mixed Team,Qualification,5,1647,REHAK STEFECEKOVA Zuzana,SVK 1,144+1(72)
2025 Shotgun World Championship,Trap Mixed Team,Qualification,5,1652,VARGA Erik,SVK 1,144+1(72)
2025 Shotgun World Championship,Trap Mixed Team,Qualification,6,1728,TOZIER Rachel,USA 1,143(71)
2025 Shotgun World Championship,Trap Mixed Team,Qualification,6,1733,HINTON William,USA 1,143(72)
2025 Shotgun World Championship,Trap Mixed Team,Qualification,7,1016,DEAN Kiara Sioux-Lin,AUS 2,143(71)
2025 Shotgun World Championship,Trap Mixed Team,Qualification,7,1021,GRICE Thomas Derek,AUS 2,143(72)
2025 Shotgun World Championship,Trap Mixed Team,Qualification,8,1019,SMITH Penny,AUS 1,142(69)
2025 Shotgun World Championship,Trap Mixed Team,Qualification,8,1022,ILES Mitchell,AUS 1,142(73)
2025 Shotgun World Championship,Trap Mixed Team,Qualification,9,1161,HRDLICKOVA Zina,CZE 2,142(70)
2025 Shotgun World Championship,Trap Mixed Team,Qualification,9,1168,LIPTAK Jiri,CZE 2,142(72)
2025 Shotgun World Championship,Trap Mixed Team,Qualification,9,1375,STANCO Silvana Maria,ITA 1,142(68)
