championship_name,event__name,round_name,rank,bib,nme,noc,total
2023 Asian Championship,50M Rifle Prone Men,Qualification,10,1743,ALKHATRI Hamed Said,OMA,620.5
2023 Asian Championship,50M Rifle Prone Men,Qualification,12,1432,YURKOV Yuriy,KAZ,620.2
2023 Asian Championship,50M Rifle Prone Men,Qualification,13,1085,YU Hao,CHN,620.0
2023 Asian Championship,50M Rifle Prone Men,Qualification,14,1789,AL MUHANADI Ali,QAT,619.8
2023 Asian Championship,50M Rifle Prone Men,Qualification,15,1471,CHOI Hyunchul,KOR,619.7
2023 Asian Championship,50M Rifle Prone Men,Qualification,16,1069,TIAN Jiaming,CHN,619.5
2023 Asian Championship,50M Rifle Prone Men,Qualification,17,1524,KIM Jonghyun,KOR,619.4
2023 Asian Championship,50M Rifle Prone Men,Qualification,18,1341,SHIMADA Atsushi,JPN,618.9
2023 Asian Championship,50M Rifle Prone Men,Qualification,19,1588,MO Daiseong,KOR,618.4
2023 Asian Championship,50M Rifle Prone Men,Qualification,20,1710,JANCHIVDORJ Gankhuyag,MGL,618.2
2023 Asian Championship,50M Rifle Prone Men,Qualification,21,1711,NYANTAI Bayaraa,MGL,618.0
2023 Asian Championship,50M Rifle Prone Men,Qualification,22,1735,AL BALUSHI Issam,OMA,617.0
2023 Asian Championship,50M Rifle Prone Men,Qualification,23,1114,GUSTAFIAN Fathur,INA,616.9
2023 Asian Championship,50M Rifle Prone Men,Qualification,24,1750,AL SAAIDI Ali Sulaiman Ali,OMA,616.7
2023 Asian Championship,50M Rifle Prone Men,Qualification,25,1162,DUBEY Raman Shekhar,IND,616.4
2023 Asian Championship,50M Rifle Prone Men,Qualification,26,1285,YADAV Tarun,IND,615.3
2023 Asian Championship,50M Rifle Prone Men,Qualification,27,1701,BATBAYAR Erkhembayar,MGL,615.2
2023 Asian Championship,50M Rifle Prone Men,Qualification,28,1254,SINGH Karan,IND,613.7
2023 Asian Championship,50M Rifle Prone Men,Qualification,29,1309,SEDAGHAT Mahyar,IRL,612.6
2023 Asian Championship,50M Rifle Prone Men,Qualification,30,1704,DELGERMAA Lkhagvasuren,MGL,611.4
2023 Asian Championship,50M Rifle Prone Men,Qualification,31,1746,ALMUQBALI Ibrahim Salim Saleh Saif,OMA,610.1
2023 Asian Championship,50M Rifle Prone Men,Qualification,32,1188,KUMAR Atul,IND,609.8
2023 Asian Championship,50M Rifle Prone Men,Qualification,33,1956,PHUNG Viet Dung,VIE,606.3
2023 Asian Championship,50M Rifle Prone Men,Qualification,34,1945,NGUYEN Thanh Nam,VIE,603.7
2023 Asian Championship,50M Rifle Prone Men,Qualification,1,1388,MALINOVSKIY Konstantin,KAZ,1868.9
2023 Asian Championship,50M Rifle Prone Men,Qualification,1,1412,SATPAYEV Islam,KAZ,1868.9
2023 Asian Championship,50M Rifle Prone Men,Qualification,1,1432,YURKOV Yuriy,KAZ,1868.9
2023 Asian Championship,50M Rifle Prone Men,Qualification,2,1026,DU Linshu,CHN,1863.8
2023 Asian Championship,50M Rifle Prone Men,Qualification,2,1085,YU Hao,CHN,1863.8
2023 Asian Championship,50M Rifle Prone Men,Qualification,2,1069,TIAN Jiaming,CHN,1863.8
2023 Asian Championship,50M Rifle Prone Men,Qualification,3,1557,KWON Juncheol,KOR,1860.5
2023 Asian Championship,50M Rifle Prone Men,Qualification,3,1524,KIM Jonghyun,KOR,1860.5
2023 Asian Championship,50M Rifle Prone Men,Qualification,3,1588,MO Daiseong,KOR,1860.5
2023 Asian Championship,50M Rifle Prone Men,Qualification,4,1286,ZAHID Husain Parray,IND,1856.2
2023 Asian Championship,50M Rifle Prone Men,Qualification,4,1162,DUBEY Raman Shekhar,IND,1856.2
2023 Asian Championship,50M Rifle Prone Men,Qualification,4,1285,YADAV Tarun,IND,1856.2
2023 Asian Championship,50M Rifle Prone Men,Qualification,5,1743,ALKHATRI Hamed Said,OMA,1854.2
2023 Asian Championship,50M Rifle Prone Men,Qualification,5,1735,AL BALUSHI Issam,OMA,1854.2
2023 Asian Championship,50M Rifle Prone Men,Qualification,5,1750,AL SAAIDI Ali Sulaiman Ali,OMA,1854.2
2023 Asian Championship,50M Rifle Prone Men,Qualification,6,1302,NEKOUNAM Amir Mohammad,IRI,1853.7
2023 Asian Championship,50M Rifle Prone Men,Qualification,6,1303,NOROUZIYAN Pourya,IRI,1853.7
2023 Asian Championship,50M Rifle Prone Men,Qualification,6,1309,SEDAGHAT Mahyar,IRI,1853.7
2023 Asian Championship,50M Rifle Prone Men,Qualification,7,1710,JANCHIVDORJ Gankhuyag,MGL,1847.6
2023 Asian Championship,50M Rifle Prone Men,Qualification,7,1711,NYANTAI Bayaraa,MGL,1847.6
2023 Asian Championship,50M Rifle Prone Men,Qualification,7,1704,DELGERMAA Lkhagvasuren,MGL,1847.6
2023 Asian Championship,10M Air Pistol Men,Final,1,1093,ZHANG Yifan,CHN,243.7
2023 Asian Championship,10M Air Pistol Men,Final,2,1056,LIU Jinyao,CHN,242.1
2023 Asian Championship,10M Air Pistol Men,Final,3,1258,SINGH Sarabjot,IND,221.1
2023 Asian Championship,10M Air Pistol Men,Final,4,1694,WONG Guanjie Johnathan,MAS,201.1
2023 Asian Championship,10M Air Pistol Men,Final,5,1929,SVECHNIKOV Vladimir,UZB,180.1
2023 Asian Championship,10M Air Pistol Men,Final,6,1407,RAKHIMZHAN Valeriy,KAZ,157.4
2023 Asian Championship,10M Air Pistol Men,Final,7,1486,HONG Suhyeon,KOR,137.0
2023 Asian Championship,10M Air Pistol Men,Final,8,1585,LIM ii Hojin,KOR,116.8
2023 Asian Championship,10M Air Pistol Men,Final,1,1093,ZHANG Yifan,CHN,587-28x
2023 Asian Championship,10M Air Pistol Men,Final,2,1407,RAKHIMZHAN Valeriy,KAZ,586-26x
2023 Asian Championship,10M Air Pistol Men,Final,3,1585,LIM Hojin,KOR,583-21x
2023 Asian Championship,10M Air Pistol Men,Final,4,1486,HONG Suhyeon,KOR,582-22x
2023 Asian Championship,10M Air Pistol Men,Final,5,1929,SVECHNIKOV Vladimir,UZB,582-22x
2023 Asian Championship,10M Air Pistol Men,Final,6,1056,LIU Jinyao,CHN,582-21x
2023 Asian Championship,10M Air Pistol Men,Final,7,1694,WONG Guanjie Johnathan,MAS,82-20x
2023 Asian Championship,10M Air Pistol Men,Final,8,1258,SINGH Sarabjot,IND,581-26x
2023 Asian Championship,10M Air Pistol Men,Final,9,1952,PHAM Quang Huy,VIE,581-24x
2023 Asian Championship,10M Air Pistol Men,Final,10,1764,JOSEPH Gulfam,PAK,581-22x
2023 Asian Championship,10M Air Pistol Men,Final,12,1089,ZHANG Bowen,CHN,581-16x
2023 Asian Championship,10M Air Pistol Men,Final,14,1939,LAI Cong Minh,VIE,578-19x
2023 Asian Championship,10M Air Pistol Men,Final,15,1306,POORHOSSEINI LAFMEJANI Sajad,IRI,578-17x
2023 Asian Championship,10M Air Pistol Men,Final,16,1271,TOMAR Varun,IND,578-15x
2023 Asian Championship,10M Air Pistol Men,Final,17,1217,RANA Kunal,IND,577-21x
2023 Asian Championship,10M Air Pistol Men,Final,18,1953,PHAN Cong Minh,VIE,577-19x
2023 Asian Championship,10M Air Pistol Men,Final,19,1299,GOLKHANDAN Vahid,IRI,577-17x
2023 Asian Championship,10M Air Pistol Men,Final,20,1207,NARWAL Shiva,IND,576-19x
2023 Asian Championship,10M Air Pistol Men,Final,21,1331,MORIKAWA Seiji,JPN,575-18x
2023 Asian Championship,10M Air Pistol Men,Final,22,1450,TOKMOKOV Askat,KGZ,574-17x
2023 Asian Championship,10M Air Pistol Men,Final,23,1324,IWASA Masaki,JPN,574-16x
2023 Asian Championship,10M Air Pistol Men,Final,24,1375,IMANKULOV Eldar,KAZ,574-15x
2023 Asian Championship,10M Air Pistol Men,Final,25,1117,SUKMANA Wira,INA,574-14x
2023 Asian Championship,10M Air Pistol Men,Final,26,1300,JOHARIKHOU Amir,IRI,574-12x
2023 Asian Championship,10M Air Pistol Men,Final,27,1634,ALANAZI Atallah Nidaa K,KSA,573-19x
2023 Asian Championship,10M Air Pistol Men,Final,1,1787,AL-ATHBA,QAT,53
2023 Asian Championship,10M Air Pistol Men,Final,2,1534,KIM TT oe | oe ie) |),KOR,51
2023 Asian Championship,10M Air Pistol Men,Final,3,1886,LEE,TPE,42
2023 Asian Championship,10M Air Pistol Men,Final,4,1206,NARUKA Anant Jeet Singh TT oe | ee ee) in,IND,33
2023 Asian Championship,10M Air Pistol Men,Final,5,1425,YECHSHENKO Alexandr BEBO,KAZ,24
2023 Asian Championship,10M Air Pistol Men,Final,6,1183,KHANGURA Gurjoat,IND,15
2023 Asian Championship,Skeet Men,Qualification,1,1534,KIM Minsu,KOR,7
2023 Asian Championship,Skeet Men,Qualification,2,1886,LEE Meng Yuan,TPE,6
2023 Asian Championship,Skeet Men,Qualification,3,1183,KHANGURA Gurjoat,IND,121
2023 Asian Championship,Skeet Men,Qualification,4,1787,AL-ATHBA Rashid Saleh,QAT,120
2023 Asian Championship,Skeet Men,Qualification,5,1571,LEE Jongjun,KOR,120
2023 Asian Championship,Skeet Men,Qualification,6,1425,YECHSHENKO Alexandr,KAZ,2
2023 Asian Championship,Skeet Men,Qualification,7,1206,NARUKA Anant Jeet Singh,IND,1
2023 Asian Championship,Skeet Men,Qualification,8,1659,ALRASHIDI Abdullah,KUW,0
2023 Asian Championship,Skeet Men,Qualification,9,1133,BAJWA Angad Vir Singh,IND,118
2023 Asian Championship,Skeet Men,Qualification,10,1426,YECHSHENKO Eduard,KAZ,118
2023 Asian Championship,Skeet Men,Qualification,12,1488,HWANG Jung Soo,KOR,118
2023 Asian Championship,Skeet Men,Qualification,14,1760,CHAND Usman,PAK,117
2023 Asian Championship,Skeet Men,Qualification,15,1463,CHO Minki,KOR,117
2023 Asian Championship,Skeet Men,Qualification,16,1296,DOUSTIRAMI Ali,IRI,116
2023 Asian Championship,Skeet Men,Qualification,17,1785,AL-ATHBA Masoud Saleh,QAT,116
2023 Asian Championship,Skeet Men,Qualification,18,1658,AL RASHEDI Mansour,KUW,115
2023 Asian Championship,Skeet Men,Qualification,19,1632,ABDULAIZIZ AL SAUD Hrh Prince Saud Alhassan,KSA,115
2023 Asian Championship,Skeet Men,Qualification,20,1917,BIN FUTAIS Saif,UAE,115
2023 Asian Championship,Skeet Men,Qualification,21,1345,TOGUCHI Shotaro,JPN,115
2023 Asian Championship,Skeet Men,Qualification,22,1054,LIU Jiangchi,CHN,114
2023 Asian Championship,Skeet Men,Qualification,24,1638,ALMUTAIRI Saeid Mugbel T,KSA,6
2023 Asian Championship,Skeet Men,Qualification,25,1788,AL KUWARI Mohammed Ahmed,QAT,114
2023 Asian Championship,Skeet Men,Qualification,26,1466,CHO Yongseong,KOR,113
2023 Asian Championship,Skeet Men,Qualification,27,1840,JANGPANICH Tanapat,THA,112
2023 Asian Championship,Skeet Men,Qualification,28,1013,ALKHALIFA Khalifa,BRN,111
2023 Asian Championship,Skeet Men,Qualification,29,1037,HAN Xu,CHN,111
2023 Asian Championship,Skeet Men,Qualification,30,1048,LI Bolin,CHN,111
2023 Asian Championship,Skeet Men,Qualification,32,1648,ALAWAAD Mohammad,KUW,111
2023 Asian Championship,Skeet Men,Qualification,34,1828,SHALHOUB Zaher,SYR,110
2023 Asian Championship,Skeet Men,Qualification,35,1763,INAM Khurram,PAK,4110
2023 Asian Championship,Skeet Men,Qualification,36,1846,PHASEE Pitipoom,THA,110
2023 Asian Championship,Skeet Men,Qualification,37,1295,DADGAR Amirmohammad,IRI,109
2023 Asian Championship,Skeet Men,Qualification,38,1346,WAKIYA Subaru,JPN,108
2023 Asian Championship,Skeet Men,Qualification,39,1776,ROSARIO Paul Brian,PHI,107
2023 Asian Championship,Skeet Men,Qualification,40,1255,SINGH Karn Vikram,IND,107
2023 Asian Championship,Skeet Men,Qualification,42,1747,ALNASSERI Yasir,OMA,106
2023 Asian Championship,Skeet Men,Qualification,43,1639,ALSHAMMARI HATIM Murdhi,KSA,106
2023 Asian Championship,Skeet Men,Qualification,44,1844,NEKVAPIL Matthew,THA,98
2023 Asian Championship,Skeet Men,Qualification,45,1355,ADILBEKOV Kirill _ Team Member ASG Asian Games AsR Asian Record,KAZ,91
2023 Asian Championship,Skeet Men,Qualification,1,1066,Ql Ying BERGER SEGRE BREED BR,CHN,47
2023 Asian Championship,Skeet Men,Qualification,2,1784,ABUSHARIB Saeed OSORN EORE BORE BO On Seyed Babak BERGER BREED COORG,QAT,43
2023 Asian Championship,Skeet Men,Qualification,4,1381,KHASSYANOV Victor BOOOm OMN8O,KAZ,27
2023 Asian Championship,Skeet Men,Qualification,5,1650,AL FAIHAN Abdulrahman HEEED,KUW,22
2023 Asian Championship,Skeet Men,Qualification,6,1231,SANDHU Zoravar Singh,IND,17
2023 Asian Championship,Trap Men,Qualification - Day 2,1,1066,QI Ying,CHN,3
2023 Asian Championship,Trap Men,Qualification - Day 2,2,1231,SANDHU Zoravar Singh,IND,2
2023 Asian Championship,Trap Men,Qualification - Day 2,3,1784,ABUSHARIB Saeed,QAT,118
2023 Asian Championship,Trap Men,Qualification - Day 2,4,1311,YEGANEH ROHOLLAHI Seyed Babak,IRL,117
2023 Asian Championship,Trap Men,Qualification - Day 2,5,1650,AL FAIHAN Abdulrahman,KUW,116
2023 Asian Championship,Trap Men,Qualification - Day 2,6,1381,KHASSYANOV Victor,KAZ,1
2023 Asian Championship,Trap Men,Qualification - Day 2,7,1661,ALRASHIDI Talal,KUW,0
2023 Asian Championship,Trap Men,Qualification - Day 2,8,1305,PARVARESH,NIA,114
2023 Asian Championship,Trap Men,Qualification - Day 2,9,1084,YU Haicheng,CHN,114
2023 Asian Championship,Trap Men,Qualification - Day 2,10,1790,AL RUMAIHI Mohammed,QAT,114
2023 Asian Championship,Trap Men,Qualification - Day 2,12,1195,LAKSHAY Lakshay,IND,113
2023 Asian Championship,Trap Men,Qualification - Day 2,13,1902,YANG Kun-Pi,TPE,113
2023 Asian Championship,Trap Men,Qualification - Day 2,14,1786,AL-ATHBA Rashid Hamad SA,QAT,112
2023 Asian Championship,Trap Men,Qualification - Day 2,15,1765,NADEEM Muhammad Farrukh,PAK,112
2023 Asian Championship,Trap Men,Qualification - Day 2,16,1273,TONDAIMAN Prithviraj,IND,111
2023 Asian Championship,Trap Men,Qualification - Day 2,17,1148,CHENAI Kynan,IND,111
2023 Asian Championship,Trap Men,Qualification - Day 2,18,1356,AISALBAYEV Alisher,KAZ,111
2023 Asian Championship,Trap Men,Qualification - Day 2,19,1034,GUO Yuhao,CHN,111
2023 Asian Championship,Trap Men,Qualification - Day 2,20,1637,ALMUTAIRI Fahad Makin A,KSA,110
2023 Asian Championship,Trap Men,Qualification - Day 2,21,1456,AHN Daemyeong,KOR,110
2023 Asian Championship,Trap Men,Qualification - Day 2,22,1203,MENDIRATTA Bhowneesh,IND,110
2023 Asian Championship,Trap Men,Qualification - Day 2,24,1338,OYAMA Shigetaka,JPN,109
2023 Asian Championship,Trap Men,Qualification - Day 2,25,1294,BEYRANVAND Mohammad,IRL,109
2023 Asian Championship,Trap Men,Qualification - Day 2,26,1647,ALADWANI Bader,KUW,109
2023 Asian Championship,Trap Men,Qualification - Day 2,27,1875,CHEN Kuei-Peng,TPE,109
2023 Asian Championship,Trap Men,Qualification - Day 2,28,1363,BEDAREV Maksim,KAZ,109
2023 Asian Championship,Trap Men,Qualification - Day 2,29,1365,CHIKULAYEV Artyom,KAZ,108
2023 Asian Championship,Trap Men,Qualification - Day 2,30,1686,CHU Sein Chau,MAS,107
2023 Asian Championship,Trap Men,Qualification - Day 2,32,1777,TOPACIO Hagen Alexander,PHI,105
2023 Asian Championship,Trap Men,Qualification - Day 2,34,1773,CARAG Carlos,PHI,105
2023 Asian Championship,Trap Men,Qualification - Day 2,35,1640,ALSHRIEDH Mohammed Mansour S,KSA,104
2023 Asian Championship,Trap Men,Qualification - Day 2,36,1845,PHACHONYUT Yodchai,THA,103
2023 Asian Championship,Trap Men,Qualification - Day 2,37,1687,ENG Wei Jin,MAS,103
2023 Asian Championship,Trap Men,Qualification - Day 2,38,1076,WANG Yuhao,CHN,103
2023 Asian Championship,Trap Men,Qualification - Day 2,39,1753,AL SHUHOUMI Hussein Rashid,OMA,103
2023 Asian Championship,Trap Men,Qualification - Day 2,40,1671,ASMAR Nidal,LBN,102
2023 Asian Championship,Trap Men,Qualification - Day 2,41,1774,DIONISIO Jethro,PHI,102
2023 Asian Championship,Trap Men,Qualification - Day 2,42,1501,JUNG Changhee,KOR,101
2023 Asian Championship,Trap Men,Qualification - Day 2,43,1540,KIM Suyeong,KOR,101
2023 Asian Championship,Trap Men,Qualification - Day 2,44,1851,SRESTHAPORN Savate,THA,101
2023 Asian Championship,Trap Men,Qualification - Day 2,45,1599,PARK Jun Young,KOR,100
2023 Asian Championship,Trap Men,Qualification - Day 2,46,1915,ALMAARI Buti,UAE,100
2023 Asian Championship,Trap Men,Qualification - Day 2,47,1940,LE Nghia,VIE,98
2023 Asian Championship,Trap Men,Qualification - Day 2,48,1818,JAYASEKERA Beverly Gavin,SRI,98
2023 Asian Championship,Trap Men,Qualification - Day 2,49,1594,OH Taekeun,KOR,97
2023 Asian Championship,Trap Men,Qualification - Day 2,50,1950,NGUYEN HOANG Diep,VIE,94
2023 Asian Championship,Trap Men,Qualification - Day 2,51,1635,ALDAWSARI Saad Abdullah R,KSA,89
2023 Asian Championship,Trap Men,Qualification - Day 2,52,1836,CHANDARAGGA Piyapat,THA,88
2023 Asian Championship,Trap Men,Qualification - Day 2,54,1816,DIAS Rishan A Athlete,SRI,69
2023 Asian Championship,10M Air Pistol Mixed Team,Gold Medal Match,1,,LI Xue,,16()
2023 Asian Championship,10M Air Pistol Mixed Team,Gold Medal Match,1,,LIU Jinyao,,16()
2023 Asian Championship,10M Air Pistol Mixed Team,Gold Medal Match,2,,RAO Surbhi,,4()
2023 Asian Championship,10M Air Pistol Mixed Team,Gold Medal Match,2,,SINGH Sarabjot,,4()
2023 Asian Championship,10M Air Pistol Mixed Team,Bronze Medal Match 1,1,,KIM Bomi,,17()
2023 Asian Championship,10M Air Pistol Mixed Team,Bronze Medal Match 1,1,,LEE Wonho,,17()
2023 Asian Championship,10M Air Pistol Mixed Team,Bronze Medal Match 1,2,,TALAT Kishmala,,13()
2023 Asian Championship,10M Air Pistol Mixed Team,Bronze Medal Match 1,2,,JOSEPH Gulfam,,13()
2023 Asian Championship,10M Air Pistol Mixed Team,Bronze Medal Match 2,1,,NGUYEN Thuy Trang,,16()
2023 Asian Championship,10M Air Pistol Mixed Team,Bronze Medal Match 2,1,,LAI Cong Minh,,16()
2023 Asian Championship,10M Air Pistol Mixed Team,Bronze Medal Match 2,2,,ROSTAMIYAN Haniyeh,,14()
2023 Asian Championship,10M Air Pistol Mixed Team,Bronze Medal Match 2,2,,POORHOSSEINI LAFMEJANI Sajad,,14()
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,1,1050,LI Xue,CHN 2,581-22x(292-12x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,1,1056,LIU Jinyao,CHN 2,581-22x(289-10x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,2,1044,JIANG Ranxin,CHN 1,581-21x(295-14x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,2,1089,ZHANG Bowen,CHN 1,581-21x(286-7x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,3,1218,RAO Surbhi,IND 1,581-20x(288-10x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,3,1258,SINGH Sarabjot,IND 1,581-20x(293-10x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,4,1766,TALAT Kishmala,PAK,581-19x(288-7x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,4,1764,JOSEPH Gulfam,PAK,581-19x(293-12x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,5,1948,NGUYEN Thuy Trang,VIE 2,581-14x(290-8x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,5,1939,LAI Cong Minh,VIE 2,581-14x(291-6x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,6,1957,TRINH Thu Vinh,VIE 1,580-19x(292-11x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,6,1952,PHAM Quang Huy,VIE 1,580-19x(288-8x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,7,1509,KIM Bomi,KOR 2,577-20x(284-9x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,7,1581,LEE Wonho,KOR 2,577-20x(293-11x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,8,1307,ROSTAMIYAN Haniyeh,IRI 1,576-14x(288-6x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,8,1306,POORHOSSEINI LAFMEJANI Sajad,IRI 1,576-14x(288-8x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,9,1208,PALAK Palak,IND 2,576-12x(287-4x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,9,1207,NARWAL Shiva,IND 2,576-12x(289-8x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,10,1595,OH Ye Jin,KOR 1,573-20x(288-11x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,10,1585,LIM Hojin,KOR 1,573-20x(285-9x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,11,1431,YUNUSMETOVA Irina,KAZ 1,572-18x(286-6x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,11,1407,RAKHIMZHAN Valeriy,KAZ 1,572-18x(286-12x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,12,1308,SEBGHATOLLAHI Golnoush,IRI 2,572-17x(281-6x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,12,1300,JOHARIKHOU Amir,IRI 2,572-17x(291-11x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,13,1116,PRABOWA Muhamad Iqbal Raia,INA,572-14x(286-7x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,14,1317,AIZAWA Hikaru,JPN 1,571-14x(282-6x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,14,1331,MORIKAWA Seiji,JPN 1,571-14x(289-8x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,15,1719,TSOLMONBAATAR Anudari,MGL 1,570-16x(284-7x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,15,1706,ENKHTAIVAN Davaakhuu,MGL 1,570-16x(286-9x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,16,1405,POPELOVA Valeriya,KAZ 2,570-13x(287-6x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,16,1375,IMANKULOV Eldar,KAZ 2,570-13x(283-7x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,17,1692,NURUL Syasya Nadiah Binti Mohd,MAS,569-17x(285-9x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,17,,Arifin,MAS,569-17x()
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,17,1694,WONG Guanjie Johnathan,MAS,569-17x(284-8x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,18,1705,ENKHBAT Khishigdelger,MGL 2,568-9x(290-4x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,18,1718,PUREVDORJ Tergel,MGL 2,568-9x(278-5x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,19,1905,YU Ai Wen,TPE 2,567-16x(282-11x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,19,1904,YANG Yu-Chieh,TPE 2,567-16x(285-5x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,20,1924,ERGASHBOEVA Sitora,UZB,567-11x(279-5x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,20,1929,SVECHNIKOV Vladimir,UZB,567-11x(288-6x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,21,1347,YAMADA Satoko,JPN 2,566-18x(279-10x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,21,1324,IWASA Masaki,JPN 2,566-18x(287-8x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,22,1749,AL RAHBI Sulaiman,OMA 1,565-16x(281-5x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,23,1900,WU Chia Ying,TPE 1,563-11x(280-5x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,23,1871,CHANG Lu,TPE 1,563-11x(283-6x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,24,1745,ALMAAMARI Alyamama Sulaiman,OMA 2,557-8x(268-2x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,24,,Said,OMA 2,557-8x()
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,24,1752,AL SHEKAILI Saif Humaid Said,OMA 2,557-8x(289-6x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,25,1798,MOHAMUD Nasra Mohammed,QAT,551-12x(271-4x)
2023 Asian Championship,10M Air Pistol Mixed Team,Qualification,25,1791,AL SHAIBA Osama Abdulnasser A,QAT,551-12x(280-8x)
2023 Asian Championship,10M Air Rifle Mixed Team,Gold Medal Match,1,,HAN Jiayu,,16()
2023 Asian Championship,10M Air Rifle Mixed Team,Gold Medal Match,1,,YU Haonan,,16()
2023 Asian Championship,10M Air Rifle Mixed Team,Gold Medal Match,2,,RAMITA Ramita,,12()
2023 Asian Championship,10M Air Rifle Mixed Team,Gold Medal Match,2,,PANWAR Divyansh Singh,,12()
2023 Asian Championship,10M Air Rifle Mixed Team,Bronze Medal Match 1,1,,KWON Eunji,,16()
2023 Asian Championship,10M Air Rifle Mixed Team,Bronze Medal Match 1,1,,PARK Hajun,,16()
2023 Asian Championship,10M Air Rifle Mixed Team,Bronze Medal Match 1,2,,AHMADI Elaheh,,10()
2023 Asian Championship,10M Air Rifle Mixed Team,Bronze Medal Match 1,2,,NOROUZIYAN Pourya,,10()
2023 Asian Championship,10M Air Rifle Mixed Team,Bronze Medal Match 2,1,,LE Alexandra,,17()
2023 Asian Championship,10M Air Rifle Mixed Team,Bronze Medal Match 2,1,,SATPAYEV Islam,,17()
2023 Asian Championship,10M Air Rifle Mixed Team,Bronze Medal Match 2,2,,VELOSO Martina Lindsay,,11()
2023 Asian Championship,10M Air Rifle Mixed Team,Bronze Medal Match 2,2,,TANG Hong An,,11()
2023 Asian Championship,10M Air Rifle Mixed Team,Qualification,1,1216,RAMITA Ramita,IND 1,631.1(316.4)
2023 Asian Championship,10M Air Rifle Mixed Team,Qualification,1,1209,PANWAR Divyansh Singh,IND 1,631.1(314.7)
2023 Asian Championship,10M Air Rifle Mixed Team,Qualification,2,1035,HAN Jiayu,CHN 2,631.0(315.5)
2023 Asian Championship,10M Air Rifle Mixed Team,Qualification,2,1086,YU Haonan,CHN 2,631.0(315.5)
2023 Asian Championship,10M Air Rifle Mixed Team,Qualification,3,1556,KWON Eunji,KOR 1,1(315.6)
2023 Asian Championship,10M Air Rifle Mixed Team,Qualification,3,1597,PARK Hajun,KOR 1,1(315.1)
2023 Asian Championship,10M Air Rifle Mixed Team,Qualification,4,1386,LE Alexandra,KAZ 1,2(315.9)
2023 Asian Championship,10M Air Rifle Mixed Team,Qualification,4,1412,SATPAYEV Islam,KAZ 1,2(314.6)
2023 Asian Championship,10M Air Rifle Mixed Team,Qualification,5,1240,SEN Tilottama,IND 2,630.3(315.1)
2023 Asian Championship,10M Air Rifle Mixed Team,Qualification,6,1042,HUANG Yuting,CHN 1,629.5(313.5)
2023 Asian Championship,10M Air Rifle Mixed Team,Qualification,6,1068,SHENG Lihao,CHN 1,629.5(316.0)
